(0.26, 1.80, 15.82)
(0.26, 1.80, 15.82)
(0.26, 1.79, 15.82)
(0.25, 1.77, 15.81)
(0.25, 1.77, 15.81)
(0.25, 1.76, 15.81)
(0.25, 1.75, 15.80)
(0.26, 1.71, 15.79)
(0.25, 1.70, 15.79)
(0.25, 1.70, 15.79)
(0.25, 1.70, 15.78)
(0.25, 1.71, 15.78)
(0.25, 1.74, 15.78)
(0.25, 1.75, 15.78)
(0.29, 1.75, 15.79)
(0.31, 1.75, 15.79)
(0.32, 1.75, 15.79)
(0.34, 1.74, 15.79)
(0.36, 1.73, 15.77)
(0.40, 1.72, 15.76)
(0.45, 1.71, 15.74)
(0.51, 1.71, 15.73)
(0.57, 1.70, 15.75)
(0.63, 1.70, 15.82)
(0.65, 1.70, 15.89)
(0.62, 1.69, 15.98)
(0.55, 1.68, 16.03)
(0.48, 1.69, 16.05)
(0.42, 1.68, 16.04)
(0.38, 1.69, 16.03)
(0.34, 1.72, 16.01)
(0.32, 1.74, 15.98)
(0.34, 1.75, 15.94)
(0.38, 1.76, 15.90)
(0.41, 1.76, 15.82)
(0.42, 1.76, 15.78)
(0.43, 1.77, 15.76)
(0.44, 1.77, 15.75)
(0.47, 1.76, 15.73)
(0.46, 1.74, 15.68)
(0.45, 1.73, 15.66)
(0.47, 1.73, 15.66)
(0.50, 1.73, 15.67)
(0.54, 1.73, 15.68)
(0.58, 1.72, 15.68)
(0.60, 1.71, 15.67)
(0.63, 1.69, 15.63)
(0.66, 1.67, 15.53)
(0.67, 1.64, 15.41)
(0.69, 1.60, 15.30)
(0.73, 1.58, 15.22)
(0.78, 1.52, 15.15)
(0.83, 1.46, 15.09)
(0.88, 1.39, 15.04)
(0.90, 1.36, 15.02)
(0.92, 1.36, 15.01)
(0.94, 1.41, 15.02)
(0.93, 1.51, 15.06)
(0.91, 1.61, 15.12)
(0.89, 1.69, 15.18)
(0.85, 1.75, 15.24)
(0.81, 1.79, 15.28)
(0.77, 1.80, 15.29)
(0.74, 1.81, 15.31)
(0.71, 1.82, 15.32)
(0.70, 1.82, 15.34)
(0.69, 1.82, 15.34)
(0.69, 1.82, 15.34)
(0.69, 1.82, 15.34)
(0.68, 1.82, 15.34)
(0.69, 1.82, 15.33)
(0.69, 1.82, 15.33)
(0.69, 1.82, 15.33)
(0.69, 1.82, 15.33)
(0.70, 1.82, 15.33)
(0.70, 1.82, 15.33)
(0.71, 1.82, 15.33)
(0.71, 1.82, 15.33)
(0.71, 1.81, 15.32)
(0.70, 1.82, 15.32)
(0.70, 1.81, 15.32)
(0.70, 1.81, 15.32)
(0.69, 1.81, 15.32)
(0.68, 1.81, 15.33)
(0.67, 1.81, 15.33)
(0.66, 1.81, 15.33)
(0.65, 1.81, 15.35)
(0.65, 1.81, 15.39)
(0.65, 1.81, 15.43)
(0.68, 1.81, 15.47)
(0.69, 1.81, 15.50)
(0.70, 1.81, 15.53)
(0.69, 1.82, 15.55)
(0.66, 1.82, 15.57)
