(0.25, 1.71, 15.41)
(0.25, 1.71, 15.41)
(0.25, 1.71, 15.41)
(0.25, 1.71, 15.41)
(0.25, 1.71, 15.41)
(0.25, 1.71, 15.41)
(0.25, 1.71, 15.41)
(0.25, 1.71, 15.40)
(0.25, 1.71, 15.40)
(0.25, 1.70, 15.39)
(0.25, 1.67, 15.37)
(0.24, 1.65, 15.36)
(0.25, 1.65, 15.35)
(0.25, 1.65, 15.35)
(0.25, 1.65, 15.35)
(0.25, 1.66, 15.35)
(0.25, 1.67, 15.36)
(0.25, 1.68, 15.36)
(0.26, 1.68, 15.37)
(0.26, 1.69, 15.37)
(0.26, 1.69, 15.38)
(0.26, 1.69, 15.38)
(0.26, 1.69, 15.38)
(0.26, 1.69, 15.38)
(0.26, 1.69, 15.39)
(0.26, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.40)
(0.25, 1.69, 15.40)
(0.25, 1.69, 15.40)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.38)
(0.25, 1.69, 15.38)
(0.25, 1.68, 15.38)
(0.25, 1.68, 15.38)
(0.25, 1.68, 15.38)
(0.25, 1.68, 15.38)
(0.25, 1.69, 15.39)
(0.25, 1.69, 15.40)
(0.25, 1.68, 15.41)
(0.25, 1.68, 15.41)
(0.24, 1.68, 15.41)
(0.24, 1.68, 15.41)
(0.24, 1.68, 15.41)
(0.24, 1.68, 15.41)
(0.24, 1.68, 15.41)
(0.25, 1.68, 15.41)
(0.25, 1.68, 15.41)
(0.25, 1.68, 15.41)
(0.25, 1.68, 15.41)
(0.25, 1.69, 15.41)
(0.25, 1.69, 15.41)
(0.25, 1.68, 15.41)
(0.25, 1.68, 15.41)
(0.25, 1.68, 15.41)
(0.25, 1.68, 15.41)
(0.25, 1.68, 15.41)
(0.25, 1.68, 15.41)
