(0.51, 1.46, 15.58)
(0.51, 1.46, 15.58)
(0.51, 1.46, 15.58)
(0.51, 1.46, 15.58)
(0.51, 1.46, 15.58)
(0.51, 1.46, 15.58)
(0.51, 1.45, 15.58)
(0.51, 1.43, 15.58)
(0.51, 1.40, 15.57)
(0.51, 1.39, 15.56)
(0.50, 1.39, 15.56)
(0.50, 1.39, 15.55)
(0.50, 1.39, 15.55)
(0.49, 1.39, 15.54)
(0.49, 1.38, 15.54)
(0.48, 1.38, 15.54)
(0.48, 1.38, 15.54)
(0.48, 1.38, 15.54)
(0.47, 1.39, 15.54)
(0.47, 1.39, 15.54)
(0.47, 1.39, 15.55)
(0.46, 1.39, 15.55)
(0.46, 1.40, 15.56)
(0.45, 1.40, 15.57)
(0.44, 1.41, 15.58)
(0.43, 1.42, 15.60)
(0.41, 1.43, 15.63)
(0.40, 1.45, 15.66)
(0.39, 1.46, 15.69)
(0.37, 1.46, 15.72)
(0.36, 1.45, 15.74)
(0.35, 1.45, 15.76)
(0.35, 1.45, 15.79)
(0.34, 1.45, 15.81)
(0.34, 1.45, 15.82)
(0.35, 1.45, 15.82)
(0.37, 1.44, 15.81)
(0.39, 1.44, 15.82)
(0.41, 1.44, 15.82)
(0.43, 1.44, 15.82)
(0.45, 1.44, 15.82)
(0.47, 1.44, 15.82)
(0.50, 1.43, 15.82)
(0.52, 1.43, 15.82)
(0.53, 1.43, 15.82)
(0.55, 1.42, 15.83)
(0.56, 1.42, 15.83)
(0.56, 1.42, 15.83)
(0.57, 1.42, 15.83)
(0.57, 1.41, 15.81)
(0.57, 1.41, 15.79)
(0.58, 1.41, 15.76)
(0.57, 1.41, 15.73)
(0.55, 1.41, 15.70)
(0.53, 1.42, 15.68)
(0.48, 1.42, 15.65)
(0.41, 1.42, 15.63)
(0.34, 1.42, 15.61)
(0.24, 1.42, 15.59)
(0.19, 1.43, 15.58)
(0.14, 1.44, 15.59)
(0.11, 1.44, 15.61)
(0.09, 1.45, 15.65)
(0.07, 1.46, 15.69)
(0.06, 1.46, 15.72)
(0.04, 1.46, 15.75)
(0.03, 1.46, 15.78)
(0.01, 1.46, 15.81)
(-0.01, 1.46, 15.82)
(-0.03, 1.46, 15.83)
(-0.04, 1.46, 15.83)
(-0.04, 1.46, 15.84)
(-0.05, 1.47, 15.85)
(-0.05, 1.47, 15.84)
(-0.05, 1.47, 15.84)
(-0.04, 1.47, 15.83)
(-0.04, 1.47, 15.82)
(-0.03, 1.47, 15.81)
(-0.02, 1.47, 15.80)
(-0.01, 1.48, 15.79)
(-0.01, 1.48, 15.77)
(0.00, 1.47, 15.76)
(0.00, 1.47, 15.75)
(0.00, 1.47, 15.74)
(0.00, 1.47, 15.72)
(0.00, 1.47, 15.71)
(0.00, 1.47, 15.69)
(0.00, 1.48, 15.67)
(0.01, 1.48, 15.66)
(0.02, 1.48, 15.64)
(0.04, 1.48, 15.63)
(0.07, 1.48, 15.63)
(0.09, 1.48, 15.63)
(0.10, 1.48, 15.64)
(0.11, 1.46, 15.64)
(0.10, 1.45, 15.64)
(0.09, 1.44, 15.64)
(0.06, 1.44, 15.64)
(0.04, 1.43, 15.64)
(0.01, 1.43, 15.64)
(-0.01, 1.43, 15.65)
(-0.03, 1.44, 15.65)
(-0.05, 1.44, 15.66)
(-0.07, 1.44, 15.67)
(-0.10, 1.43, 15.68)
(-0.14, 1.41, 15.70)
(-0.17, 1.40, 15.72)
(-0.21, 1.40, 15.74)
(-0.23, 1.40, 15.75)
(-0.27, 1.42, 15.78)
(-0.30, 1.45, 15.78)
(-0.33, 1.47, 15.77)
(-0.36, 1.47, 15.75)
