(0.56, 1.84, 15.71)
(0.56, 1.84, 15.71)
(0.56, 1.85, 15.71)
(0.57, 1.87, 15.71)
(0.58, 1.86, 15.71)
(0.58, 1.86, 15.70)
(0.58, 1.86, 15.70)
(0.56, 1.85, 15.71)
(0.50, 1.85, 15.74)
(0.43, 1.84, 15.83)
(0.42, 1.83, 15.95)
(0.46, 1.81, 16.03)
(0.49, 1.79, 16.06)
(0.51, 1.77, 16.06)
(0.53, 1.76, 16.06)
(0.56, 1.76, 16.07)
(0.57, 1.77, 16.13)
(0.57, 1.81, 16.23)
(0.57, 1.84, 16.33)
(0.60, 1.84, 16.43)
(0.61, 1.85, 16.53)
(0.61, 1.86, 16.62)
(0.60, 1.82, 16.68)
(0.57, 1.77, 16.74)
(0.51, 1.75, 16.85)
(0.44, 1.72, 16.98)
(0.38, 1.74, 17.08)
(0.33, 1.75, 17.18)
(0.30, 1.75, 17.26)
(0.30, 1.75, 17.35)
(0.32, 1.75, 17.43)
(0.33, 1.76, 17.48)
(0.34, 1.76, 17.53)
(0.35, 1.76, 17.58)
(0.36, 1.76, 17.61)
(0.38, 1.75, 17.66)
(0.40, 1.75, 17.69)
(0.39, 1.73, 17.69)
(0.38, 1.72, 17.67)
(0.38, 1.73, 17.60)
(0.40, 1.75, 17.49)
(0.42, 1.75, 17.37)
(0.45, 1.75, 17.21)
(0.49, 1.74, 17.03)
(0.54, 1.75, 16.85)
(0.56, 1.78, 16.69)
(0.58, 1.80, 16.55)
(0.57, 1.79, 16.42)
(0.53, 1.77, 16.28)
(0.49, 1.77, 16.15)
(0.44, 1.82, 16.02)
(0.40, 1.89, 15.87)
(0.38, 1.91, 15.74)
(0.38, 1.90, 15.61)
(0.38, 1.88, 15.48)
(0.39, 1.86, 15.32)
(0.41, 1.86, 15.17)
(0.42, 1.88, 15.01)
(0.42, 1.89, 14.87)
(0.41, 1.84, 14.75)
(0.39, 1.77, 14.64)
(0.38, 1.75, 14.50)
(0.38, 1.75, 14.38)
(0.38, 1.76, 14.27)
(0.41, 1.76, 14.17)
(0.44, 1.77, 14.09)
(0.47, 1.76, 14.02)
(0.52, 1.75, 13.95)
(0.57, 1.74, 13.89)
(0.62, 1.74, 13.84)
(0.65, 1.74, 13.78)
(0.67, 1.74, 13.74)
(0.68, 1.74, 13.69)
(0.68, 1.74, 13.63)
(0.67, 1.74, 13.58)
