(0.19, 1.88, 15.09)
(0.19, 1.87, 15.08)
(0.19, 1.87, 15.08)
(0.21, 1.87, 15.08)
(0.22, 1.86, 15.08)
(0.24, 1.85, 15.08)
(0.26, 1.84, 15.08)
(0.27, 1.81, 15.08)
(0.29, 1.77, 15.08)
(0.29, 1.76, 15.07)
(0.29, 1.75, 15.07)
(0.30, 1.76, 15.07)
(0.31, 1.77, 15.07)
(0.33, 1.79, 15.06)
(0.36, 1.80, 15.05)
(0.38, 1.80, 15.02)
(0.40, 1.78, 14.99)
(0.43, 1.77, 14.98)
(0.47, 1.77, 14.96)
(0.49, 1.78, 14.92)
(0.52, 1.81, 14.85)
(0.54, 1.83, 14.77)
(0.54, 1.83, 14.70)
(0.53, 1.79, 14.59)
(0.52, 1.73, 14.48)
(0.48, 1.73, 14.30)
(0.45, 1.74, 14.18)
(0.45, 1.74, 14.07)
(0.44, 1.73, 13.95)
(0.43, 1.71, 13.86)
(0.40, 1.70, 13.73)
(0.35, 1.70, 13.62)
(0.30, 1.71, 13.54)
(0.27, 1.72, 13.48)
(0.25, 1.72, 13.43)
(0.24, 1.72, 13.38)
(0.23, 1.71, 13.33)
(0.24, 1.71, 13.28)
(0.23, 1.71, 13.22)
(0.23, 1.70, 13.17)
(0.23, 1.70, 13.13)
(0.23, 1.70, 13.09)
(0.22, 1.70, 13.07)
(0.22, 1.70, 13.05)
(0.23, 1.70, 13.03)
(0.23, 1.70, 13.04)
(0.24, 1.70, 13.06)
(0.23, 1.71, 13.11)
(0.21, 1.75, 13.20)
(0.21, 1.80, 13.33)
(0.25, 1.80, 13.47)
(0.30, 1.78, 13.64)
(0.35, 1.78, 13.82)
(0.41, 1.79, 13.98)
(0.44, 1.82, 14.14)
(0.46, 1.81, 14.28)
(0.46, 1.78, 14.43)
(0.43, 1.74, 14.62)
(0.40, 1.74, 14.79)
(0.37, 1.74, 14.93)
(0.36, 1.77, 15.11)
(0.35, 1.76, 15.25)
(0.35, 1.71, 15.49)
(0.36, 1.70, 15.71)
(0.35, 1.74, 15.85)
(0.33, 1.76, 16.02)
(0.30, 1.76, 16.14)
(0.27, 1.73, 16.27)
(0.24, 1.70, 16.39)
(0.20, 1.68, 16.53)
(0.14, 1.68, 16.71)
(0.10, 1.72, 16.85)
(0.08, 1.76, 16.97)
(0.07, 1.77, 17.06)
(0.07, 1.77, 17.13)
(0.10, 1.76, 17.18)
(0.15, 1.77, 17.20)
(0.21, 1.77, 17.16)
(0.26, 1.77, 17.11)
(0.29, 1.77, 17.05)
(0.33, 1.78, 16.98)
(0.37, 1.78, 16.90)
(0.43, 1.78, 16.80)
(0.50, 1.77, 16.71)
(0.60, 1.76, 16.61)
(0.69, 1.82, 16.55)
(0.80, 1.91, 16.49)
(0.85, 1.88, 16.43)
(0.92, 1.83, 16.40)
(1.00, 1.78, 16.41)
(1.14, 1.76, 16.44)
(1.25, 1.77, 16.48)
(1.34, 1.77, 16.51)
(1.45, 1.79, 16.53)
(1.55, 1.80, 16.54)
(1.65, 1.80, 16.54)
(1.74, 1.81, 16.55)
(1.84, 1.81, 16.55)
(1.92, 1.82, 16.55)
(2.01, 1.85, 16.55)
(2.07, 1.86, 16.57)
(2.10, 1.87, 16.57)
(2.11, 1.87, 16.57)
(2.12, 1.87, 16.57)
(2.11, 1.88, 16.56)
(2.10, 1.89, 16.56)
(2.09, 1.89, 16.55)
(2.08, 1.89, 16.55)
(2.06, 1.89, 16.55)
(2.03, 1.89, 16.55)
(1.99, 1.88, 16.56)
(1.91, 1.87, 16.57)
(1.82, 1.86, 16.61)
(1.73, 1.87, 16.65)
(1.67, 1.88, 16.67)
(1.64, 1.88, 16.65)
(1.63, 1.88, 16.63)
(1.63, 1.91, 16.58)
(1.60, 1.90, 16.51)
(1.53, 1.87, 16.39)
(1.45, 1.86, 16.28)
(1.34, 1.86, 16.16)
(1.20, 1.85, 16.06)
(1.07, 1.86, 15.96)
(0.94, 1.87, 15.88)
(0.83, 1.87, 15.78)
(0.73, 1.85, 15.68)
(0.64, 1.83, 15.58)
(0.56, 1.82, 15.47)
(0.48, 1.83, 15.35)
(0.36, 1.87, 15.22)
(0.25, 1.89, 15.12)
(0.12, 1.88, 15.01)
(-0.01, 1.84, 14.91)
(-0.14, 1.82, 14.81)
(-0.28, 1.84, 14.69)
(-0.39, 1.86, 14.56)
(-0.47, 1.87, 14.46)
(-0.54, 1.85, 14.35)
(-0.59, 1.83, 14.25)
(-0.65, 1.83, 14.13)
(-0.71, 1.85, 14.03)
(-0.76, 1.85, 13.96)
(-0.80, 1.84, 13.91)
(-0.86, 1.84, 13.86)
(-0.93, 1.83, 13.80)
(-1.01, 1.79, 13.74)
(-1.09, 1.76, 13.69)
(-1.16, 1.73, 13.65)
(-1.21, 1.71, 13.62)
(-1.24, 1.68, 13.58)
(-1.26, 1.66, 13.57)
(-1.27, 1.64, 13.56)
(-1.27, 1.64, 13.57)
(-1.28, 1.64, 13.58)
(-1.26, 1.64, 13.60)
(-1.22, 1.64, 13.66)
(-1.15, 1.65, 13.72)
(-1.08, 1.67, 13.77)
(-1.01, 1.68, 13.84)
(-0.98, 1.71, 13.90)
(-0.96, 1.73, 13.96)
(-0.94, 1.74, 14.02)
(-0.96, 1.75, 14.08)
(-1.00, 1.79, 14.11)
(-1.02, 1.82, 14.18)
(-1.03, 1.82, 14.25)
(-1.06, 1.79, 14.34)
(-1.05, 1.76, 14.41)
(-1.05, 1.75, 14.45)
(-1.07, 1.75, 14.46)
(-1.08, 1.73, 14.46)
(-1.10, 1.73, 14.46)
(-1.13, 1.72, 14.47)
(-1.19, 1.72, 14.49)
(-1.27, 1.71, 14.51)
(-1.35, 1.73, 14.53)
(-1.42, 1.75, 14.53)
(-1.46, 1.76, 14.54)
(-1.48, 1.77, 14.54)
(-1.48, 1.78, 14.55)
(-1.45, 1.78, 14.56)
(-1.39, 1.78, 14.59)
(-1.30, 1.78, 14.64)
(-1.17, 1.80, 14.72)
(-1.05, 1.80, 14.83)
(-0.95, 1.81, 14.94)
(-0.86, 1.80, 15.05)
(-0.78, 1.81, 15.12)
(-0.71, 1.82, 15.18)
(-0.62, 1.82, 15.24)
(-0.55, 1.81, 15.28)
(-0.42, 1.80, 15.34)
(-0.30, 1.81, 15.39)
(-0.16, 1.85, 15.46)
(-0.02, 1.87, 15.56)
(0.10, 1.90, 15.68)
(0.19, 1.86, 15.80)
(0.26, 1.84, 15.91)
(0.34, 1.85, 16.03)
(0.44, 1.88, 16.13)
(0.51, 1.86, 16.19)
(0.57, 1.81, 16.25)
(0.70, 1.81, 16.31)
(0.85, 1.77, 16.37)
(0.99, 1.78, 16.41)
(1.12, 1.82, 16.45)
(1.23, 1.85, 16.49)
(1.32, 1.86, 16.54)
(1.41, 1.84, 16.58)
(1.50, 1.83, 16.64)
(1.59, 1.82, 16.71)
(1.69, 1.83, 16.79)
(1.78, 1.85, 16.86)
(1.85, 1.86, 16.90)
(1.90, 1.87, 16.92)
(1.95, 1.86, 16.94)
(1.98, 1.86, 16.94)
(2.02, 1.88, 16.94)
(2.04, 1.92, 16.95)
(2.05, 1.93, 16.95)
(2.07, 1.97, 16.96)
(2.08, 2.03, 16.97)
(2.12, 2.10, 16.96)
(2.17, 2.15, 16.92)
(2.29, 2.15, 16.84)
(2.41, 2.10, 16.76)
(2.54, 2.03, 16.65)
(2.67, 1.95, 16.52)
(2.79, 1.86, 16.42)
(2.89, 1.76, 16.34)
(2.98, 1.65, 16.29)
(3.06, 1.50, 16.24)
(3.12, 1.36, 16.19)
(3.21, 1.23, 16.15)
(3.32, 1.11, 16.15)
(3.43, 1.00, 16.20)
(3.54, 0.89, 16.27)
(3.63, 0.79, 16.34)
(3.67, 0.72, 16.40)
(3.71, 0.68, 16.45)
(3.77, 0.63, 16.50)
(3.79, 0.61, 16.52)
(3.82, 0.59, 16.53)
(3.82, 0.58, 16.54)
(3.80, 0.57, 16.53)
(3.80, 0.57, 16.51)
(3.81, 0.55, 16.50)
(3.82, 0.54, 16.50)
(3.82, 0.52, 16.50)
(3.82, 0.53, 16.50)
(3.81, 0.53, 16.51)
(3.80, 0.53, 16.52)
(3.80, 0.53, 16.52)
(3.80, 0.53, 16.52)
(3.80, 0.53, 16.52)
(3.80, 0.53, 16.52)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.80, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.81, 0.53, 16.53)
(3.82, 0.53, 16.53)
(3.82, 0.52, 16.54)
(3.82, 0.52, 16.54)
(3.82, 0.52, 16.54)
(3.82, 0.52, 16.54)
(3.82, 0.52, 16.54)
(3.82, 0.52, 16.54)
(3.82, 0.52, 16.54)
