SpaceVideFront;17; seconds
Floorready;10; seconds
Chair;7; seconds
TVCenter;18; seconds
WallTVs;4; seconds
Fridge_door;5; seconds
Fridge;13; seconds
Poster;19; seconds
SwitchBoxDoorStatic;0; seconds
frame;1; seconds
SpaceVideUp;0; seconds
SF_Door;14; seconds
Computer;11; seconds
PineapllePrefab;1; seconds
Cables;3; seconds
SodaCanPrefab;1; seconds
PineapllePrefab (3);2; seconds
Water_Bottle_FBX;0; seconds
ShinRamen;0; seconds
HandColliderLeft(Clone);7; seconds
Bottle_Cracked_Half_02;0; seconds
Bottle_Cracked_Half_01;0; seconds
MessagePrefab;2; seconds
SwitchBoxDoorInteractable;6; seconds
remote control TV;0; seconds
SwitchBoxSlider2;0; seconds
SandwichPrefab;1; seconds
TVLeft;16; seconds
TVRight;12; seconds
OldExtinguisher;0; seconds
safe;11; seconds
door;16; seconds
PizzaSliceprefab;1; seconds
13917_Pepperoni_v2;0; seconds
Walls;7; seconds
Metal_box;2; seconds
plate;0; seconds
PineapllePrefab (4);0; seconds
TVset4;1; seconds
ScrollHint3;12; seconds
SwitchBoxSlider1;0; seconds
pokretlo;5; seconds
Revolver;2; seconds
card;0; seconds
key;0; seconds
EndLevelZone;4; seconds
