SpaceVideFront;45; seconds
SpaceVideUp;0; seconds
Chair;9; seconds
TVCenter;18; seconds
TVRight;31; seconds
Floorready;47; seconds
ECGVisuzalization;3; seconds
TVLeft;10; seconds
Fridge;11; seconds
Cables;21; seconds
Fridge_door;30; seconds
PizzaSliceprefabStatic;3; seconds
13917_Pepperoni_v2;0; seconds
Walls;12; seconds
safe;41; seconds
door;14; seconds
pokretlo;16; seconds
OldExtinguisher;9; seconds
PineapllePrefab 1;11; seconds
HandColliderLeft(Clone);5; seconds
Metal_box;1; seconds
WallTVs;23; seconds
Computer;32; seconds
SF_Door;37; seconds
SandwichPrefab;0; seconds
SodaCanPrefab;1; seconds
Whisky_Bottle;0; seconds
Poster;5; seconds
SwitchBoxDoorStatic;2; seconds
frame;0; seconds
remote control TV;2; seconds
TVset4;14; seconds
card (2);0; seconds
PineapllePrefab 2;4; seconds
PineapllePrefab;11; seconds
ShinRamen;0; seconds
ScrollHint1;11; seconds
ScrollHint2;13; seconds
Revolver;4; seconds
card;4; seconds
Flash Drive USB;0; seconds
Lock;0; seconds
ScrollHint4;19; seconds
ScrollHint5;10; seconds
ScrollHint6;34; seconds
SwitchBoxDoorInteractable;6; seconds
PizzaNotePrefab;0; seconds
SwitchBoxSlider2;1; seconds
EndLevelZone;2; seconds
