SpaceVideFront;21; seconds
TVLeft;2; seconds
Chair;21; seconds
Floorready;18; seconds
Fridge_door;9; seconds
Fridge;22; seconds
frame;7; seconds
door;18; seconds
SwitchBoxDoorInteractable;5; seconds
Poster;5; seconds
SodaCanPrefab;30; seconds
PineapllePrefab (3);5; seconds
TVCenter;3; seconds
TVRight;4; seconds
ECGVisuzalization;8; seconds
Chess;44; seconds
PizzaSliceprefab;0; seconds
WallTVs;4; seconds
Walls;6; seconds
Computer;23; seconds
SF_Door;29; seconds
HandColliderRight(Clone);3; seconds
remote control TV;13; seconds
SwitchBoxSlider1;0; seconds
safe;6; seconds
Cables;3; seconds
SwitchBoxSlider2;0; seconds
TVset4;0; seconds
ChessFind1;0; seconds
PineapllePrefab (4);3; seconds
OldExtinguisher;0; seconds
ApplePrefab;0; seconds
card;8; seconds
PineapllePrefab (5);1; seconds
SandwichPrefab;2; seconds
13917_Pepperoni_v2;0; seconds
pokretlo;37; seconds
plate;0; seconds
Whisky_Bottle;3; seconds
ChessPieceBlack5;0; seconds
SodaNote;15; seconds
Icon;11; seconds
ScrollHint3;11; seconds
SpaceVideUp;13; seconds
ShinRamen;0; seconds
ScrollHint4;20; seconds
ScrollHint5;5; seconds
EndLevelZone;5; seconds
