0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.30, 1.43, 17.02);(47.93, 180.52, 1.33)
0,3733;(0.14, 1.58, 16.99);(359.14, 175.02, 1.74)
0,5255;(0.14, 1.59, 17.00);(357.74, 174.41, 1.98)
0,5947;(0.15, 1.59, 17.01);(357.61, 173.86, 2.04)
0,6208;(0.15, 1.59, 17.01);(357.41, 173.59, 1.99)
0,6369;(0.15, 1.59, 17.01);(357.32, 173.48, 1.97)
0,6510;(0.16, 1.58, 17.03);(359.35, 171.46, 2.16)
0,8607;(0.16, 1.58, 17.03);(1.28, 172.16, 2.25)
0,9317;(0.16, 1.58, 17.03);(1.94, 172.35, 2.37)
0,9637;(0.16, 1.57, 17.03);(2.59, 172.52, 2.45)
0,9779;(0.16, 1.57, 17.03);(3.19, 172.66, 2.47)
0,9913;(0.16, 1.57, 17.03);(3.48, 172.70, 2.45)
1,0014;(0.16, 1.57, 17.03);(3.75, 172.74, 2.42)
1,0132;(0.16, 1.57, 17.03);(4.00, 172.75, 2.38)
1,0341;(0.16, 1.57, 17.03);(4.52, 172.74, 2.26)
1,0552;(0.16, 1.57, 17.03);(4.76, 172.73, 2.19)
1,0671;(0.17, 1.57, 17.03);(4.96, 172.71, 2.13)
1,0776;(0.17, 1.57, 17.03);(5.13, 172.69, 2.07)
1,0897;(0.17, 1.57, 17.03);(5.30, 172.67, 2.02)
1,1003;(0.17, 1.57, 17.03);(5.44, 172.62, 1.97)
1,1118;(0.17, 1.57, 17.03);(5.79, 172.51, 1.86)
1,1241;(0.17, 1.57, 17.03);(5.96, 172.44, 1.80)
1,1352;(0.17, 1.57, 17.03);(6.14, 172.34, 1.73)
1,1471;(0.17, 1.57, 17.03);(6.29, 172.24, 1.67)
1,1587;(0.17, 1.57, 17.03);(6.44, 172.13, 1.59)
1,1718;(0.17, 1.57, 17.03);(6.72, 171.86, 1.45)
1,1931;(0.17, 1.57, 17.03);(7.04, 171.53, 1.32)
1,2119;(0.17, 1.56, 17.03);(7.20, 171.34, 1.26)
1,2235;(0.17, 1.56, 17.03);(7.38, 171.15, 1.20)
1,2349;(0.17, 1.56, 17.03);(7.56, 170.91, 1.15)
1,2473;(0.18, 1.56, 17.03);(7.72, 170.68, 1.08)
1,2602;(0.18, 1.56, 17.03);(7.90, 170.42, 1.03)
1,2741;(0.18, 1.56, 17.03);(8.05, 170.20, 0.96)
1,2871;(0.18, 1.56, 17.03);(8.20, 169.98, 0.91)
1,3009;(0.18, 1.56, 17.03);(8.51, 169.56, 0.84)
1,3147;(0.18, 1.56, 17.03);(8.64, 169.36, 0.82)
1,3284;(0.18, 1.56, 17.03);(8.83, 168.88, 0.81)
1,3513;(0.18, 1.56, 17.02);(8.96, 168.37, 0.83)
1,3717;(0.18, 1.56, 17.02);(9.02, 168.13, 0.83)
1,3858;(0.18, 1.56, 17.02);(9.09, 167.89, 0.83)
1,3977;(0.18, 1.56, 17.02);(9.17, 167.68, 0.83)
1,4106;(0.19, 1.56, 17.02);(9.32, 167.20, 0.79)
1,4242;(0.19, 1.56, 17.02);(9.40, 166.97, 0.77)
1,4383;(0.19, 1.56, 17.02);(9.46, 166.72, 0.73)
1,4519;(0.19, 1.56, 17.02);(9.54, 166.47, 0.68)
1,4651;(0.19, 1.56, 17.02);(9.63, 166.24, 0.64)
1,4791;(0.19, 1.56, 17.02);(9.81, 165.83, 0.58)
1,4927;(0.19, 1.56, 17.02);(9.92, 165.64, 0.56)
1,5075;(0.19, 1.56, 17.02);(10.02, 165.46, 0.56)
1,5201;(0.19, 1.56, 17.02);(10.11, 165.28, 0.56)
1,5342;(0.19, 1.56, 17.02);(10.23, 164.92, 0.54)
1,5469;(0.19, 1.56, 17.02);(10.29, 164.76, 0.50)
1,5595;(0.19, 1.56, 17.02);(10.35, 164.59, 0.44)
1,5718;(0.19, 1.56, 17.03);(10.41, 164.45, 0.40)
1,5831;(0.19, 1.56, 17.03);(10.47, 164.27, 0.34)
1,5946;(0.19, 1.56, 17.03);(10.52, 164.11, 0.29)
