SpaceVideFront;40; seconds
TVCenter;8; seconds
Chair;6; seconds
Floorready;25; seconds
TVLeft;3; seconds
Fridge_door;14; seconds
Fridge;51; seconds
Chess;34; seconds
PizzaSliceprefab;1; seconds
TVRight;9; seconds
Poster;5; seconds
SwitchBoxDoorInteractable;3; seconds
frame;2; seconds
door;8; seconds
ShinRamen;3; seconds
PineapllePrefab (3);10; seconds
Whisky_Bottle;3; seconds
SandwichPrefab;3; seconds
Cables;2; seconds
SF_Door;37; seconds
Walls;17; seconds
safe;8; seconds
pokretlo;34; seconds
13917_Pepperoni_v2;0; seconds
OldExtinguisher;0; seconds
WallTVs;6; seconds
TVset4;1; seconds
Computer;8; seconds
PineapllePrefab (4);4; seconds
card;2; seconds
ApplePrefab;0; seconds
SodaCanPrefab;16; seconds
ChessFind3;0; seconds
HandColliderLeft(Clone);18; seconds
PineapllePrefab (5);0; seconds
remote control TV;4; seconds
ChessPieceBlack5;0; seconds
SodaNote;21; seconds
ChessPieceBlack7;0; seconds
Icon;0; seconds
ChessPieceBlack2;0; seconds
ScrollHint3;6; seconds
SwitchBoxSlider2;0; seconds
SwitchBoxSlider1;0; seconds
ChessPieceBlack6;0; seconds
plate;0; seconds
ScrollHint4;20; seconds
SpaceVideUp;2; seconds
ScrollHint5;5; seconds
EndLevelZone;1; seconds
secondKey;0; seconds
