SpaceVideFront ;61; seconds
TVCenter;6; seconds
ECGVisuzalization;2; seconds
Chair;5; seconds
TVLeft;8; seconds
Floorready;39; seconds
Fridge_door;11; seconds
Fridge;17; seconds
Cables;4; seconds
Poster;6; seconds
SF_Door;76; seconds
WallTVs;18; seconds
Walls;31; seconds
safe;13; seconds
PizzaSliceprefab;2; seconds
13917_Pepperoni_v2;1; seconds
plate;0; seconds
Metal_box;9; seconds
Lock;0; seconds
card;1; seconds
door;8; seconds
TVset4;3; seconds
BlankNotePrefab (1);0; seconds
Computer;84; seconds
PineapllePrefab (1);8; seconds
HandColliderRight(Clone);0; seconds
card (1);0; seconds
SwitchBoxDoorInteractable;7; seconds
SwitchBoxSlider4;0; seconds
PineapllePrefab;1; seconds
ApplePrefab;1; seconds
OldExtinguisher;0; seconds
ElectricityNote;0; seconds
frame;1; seconds
ScrollHint2;33; seconds
TVRight;6; seconds
ShinRamen;0; seconds
PineapllePrefab (2);7; seconds
SodaCanPrefab;1; seconds
remote control TV;10; seconds
SwitchBoxSlider2;0; seconds
Whisky_Bottle;0; seconds
ScrollHint3;4; seconds
pokretlo;0; seconds
SandwichPrefab;0; seconds
ScrollHint4;4; seconds
Revolver (1);2; seconds
UFO_body7;1; seconds
UFO_body5;0; seconds
UFO_body13;0; seconds
ScrollHint5;2; seconds
UFO_body1;0; seconds
UFO_body11;0; seconds
key;1; seconds
EndLevelZone;7; seconds
