SpaceVideFront;32; seconds
TVCenter;6; seconds
Chair;14; seconds
TVRight;9; seconds
Floorready;15; seconds
safe;3; seconds
Chess;21; seconds
ECGVisuzalization;10; seconds
Walls;10; seconds
Computer;4; seconds
SF_Door;24; seconds
ChessFind1;0; seconds
PineapllePrefab (4);2; seconds
Fridge;27; seconds
Fridge_door;6; seconds
Poster;7; seconds
Cables;2; seconds
Whisky_Bottle;0; seconds
SodaCanPrefab;37; seconds
PineapllePrefab (3);3; seconds
ShinRamen;0; seconds
TVLeft;5; seconds
PizzaSliceprefab;0; seconds
PineapllePrefab (5);2; seconds
SandwichPrefab;2; seconds
SwitchBoxDoorInteractable;7; seconds
SwitchBoxSlider2;0; seconds
SwitchBoxSlider1;2; seconds
ChessFind2;0; seconds
frame;1; seconds
door;5; seconds
SodaNote;18; seconds
13917_Pepperoni_v2;1; seconds
card;2; seconds
SpaceVideUp;2; seconds
plate;0; seconds
remote control TV;0; seconds
HandColliderRight(Clone);3; seconds
WallTVs;2; seconds
ChessPieceBlack5;0; seconds
pokretlo;7; seconds
ScrollHint4;11; seconds
ScrollHint5;6; seconds
Icon;2; seconds
EndLevelZone;4; seconds
