0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.31, 1.57, 16.79);(4.11, 181.70, 1.24)
0,3733;(0.29, 1.62, 16.81);(341.89, 195.92, 357.80)
0,5329;(0.28, 1.62, 16.82);(342.09, 198.42, 357.25)
0,6154;(0.28, 1.62, 16.82);(342.15, 199.51, 357.16)
0,6480;(0.28, 1.62, 16.82);(342.16, 199.76, 357.18)
0,6615;(0.28, 1.62, 16.82);(342.14, 199.87, 357.18)
0,6719;(0.27, 1.62, 16.82);(342.14, 199.76, 357.31)
0,8738;(0.27, 1.62, 16.82);(342.50, 199.12, 357.56)
0,9620;(0.27, 1.62, 16.82);(342.69, 198.79, 357.58)
0,9897;(0.27, 1.62, 16.82);(342.82, 198.55, 357.62)
1,0034;(0.27, 1.62, 16.82);(342.89, 198.44, 357.63)
1,0139;(0.27, 1.62, 16.82);(342.94, 198.30, 357.63)
1,0249;(0.27, 1.62, 16.82);(343.02, 198.17, 357.64)
1,0429;(0.27, 1.62, 16.82);(343.09, 198.03, 357.64)
1,0610;(0.27, 1.62, 16.82);(343.18, 197.76, 357.67)
1,0719;(0.27, 1.62, 16.82);(343.24, 197.62, 357.69)
1,0835;(0.27, 1.62, 16.82);(343.29, 197.48, 357.71)
1,0961;(0.27, 1.62, 16.82);(343.35, 197.34, 357.75)
1,1082;(0.27, 1.62, 16.82);(343.41, 197.21, 357.77)
1,1195;(0.27, 1.62, 16.82);(343.47, 197.06, 357.80)
1,1322;(0.27, 1.62, 16.82);(343.58, 196.81, 357.86)
1,1462;(0.27, 1.62, 16.82);(343.63, 196.68, 357.89)
1,1578;(0.27, 1.62, 16.82);(343.68, 196.57, 357.92)
1,1687;(0.27, 1.62, 16.82);(343.74, 196.44, 357.93)
1,1804;(0.27, 1.62, 16.82);(343.79, 196.34, 357.96)
1,1916;(0.27, 1.61, 16.82);(343.84, 196.24, 357.98)
1,2024;(0.27, 1.61, 16.82);(343.89, 196.13, 357.99)
1,2129;(0.27, 1.61, 16.82);(343.96, 196.04, 358.00)
1,2239;(0.27, 1.61, 16.82);(344.02, 195.95, 358.01)
1,2346;(0.27, 1.61, 16.82);(344.10, 195.87, 358.02)
1,2449;(0.27, 1.61, 16.82);(344.17, 195.80, 358.04)
1,2558;(0.27, 1.61, 16.81);(344.25, 195.73, 358.04)
1,2664;(0.27, 1.61, 16.81);(344.34, 195.67, 358.05)
1,2778;(0.28, 1.61, 16.81);(344.44, 195.63, 358.06)
1,2889;(0.28, 1.61, 16.81);(344.55, 195.57, 358.06)
1,2993;(0.28, 1.61, 16.81);(344.68, 195.54, 358.07)
1,3110;(0.28, 1.61, 16.81);(344.82, 195.50, 358.08)
1,3221;(0.28, 1.61, 16.81);(344.96, 195.47, 358.07)
1,3332;(0.28, 1.61, 16.81);(345.13, 195.45, 358.08)
1,3438;(0.28, 1.61, 16.81);(345.31, 195.43, 358.09)
1,3555;(0.28, 1.61, 16.81);(345.51, 195.42, 358.12)
1,3657;(0.28, 1.61, 16.81);(345.69, 195.41, 358.13)
1,3804;(0.28, 1.61, 16.81);(345.89, 195.42, 358.15)
1,3932;(0.28, 1.61, 16.81);(346.13, 195.42, 358.20)
1,4038;(0.28, 1.61, 16.81);(346.37, 195.41, 358.23)
1,4136;(0.27, 1.61, 16.81);(346.63, 195.41, 358.25)
1,4236;(0.27, 1.61, 16.81);(346.92, 195.42, 358.25)
1,4340;(0.27, 1.61, 16.81);(347.21, 195.43, 358.25)
1,4438;(0.27, 1.61, 16.81);(347.55, 195.45, 358.24)
1,4559;(0.27, 1.61, 16.81);(347.91, 195.47, 358.24)
1,4671;(0.27, 1.60, 16.81);(348.30, 195.50, 358.26)
1,4780;(0.27, 1.60, 16.80);(348.75, 195.53, 358.28)
1,4893;(0.27, 1.60, 16.80);(349.21, 195.54, 358.32)
1,5003;(0.27, 1.60, 16.80);(349.75, 195.56, 358.37)
1,5105;(0.27, 1.60, 16.80);(350.33, 195.58, 358.41)
1,5216;(0.27, 1.60, 16.80);(350.94, 195.61, 358.47)
