SpaceVideFront;17; seconds
TVCenter;3; seconds
TVLeft;4; seconds
Floorready;3; seconds
Chair;4; seconds
card;0; seconds
Cables;2; seconds
Fridge_door;4; seconds
Fridge;21; seconds
Whisky_Bottle;2; seconds
PineapllePrefab (3);2; seconds
ShinRamen;2; seconds
Poster;2; seconds
SF_Door;14; seconds
frame;2; seconds
SwitchBoxDoorInteractable;0; seconds
remote control TV;1; seconds
Computer;7; seconds
Walls;5; seconds
WallTVs;4; seconds
Chess;36; seconds
13917_Pepperoni_v2;0; seconds
safe;0; seconds
PizzaSliceprefab;0; seconds
PineapllePrefab (4);2; seconds
ChessFind1;0; seconds
TVset4;0; seconds
OldExtinguisher;0; seconds
TVRight;1; seconds
SandwichPrefab;0; seconds
SodaNote;6; seconds
SodaCanPrefab;1; seconds
SpaceVideUp;17; seconds
door;4; seconds
HandColliderRight(Clone);0; seconds
ScrollHint4;14; seconds
Icon;1; seconds
EndLevelZone;5; seconds
