SpaceVideFront ;59; seconds
WallTVs;4; seconds
TVRight;5; seconds
Floorready;31; seconds
Chair;6; seconds
TVCenter;3; seconds
TVLeft;5; seconds
Fridge_door;5; seconds
Fridge;12; seconds
Poster;9; seconds
Cables;1; seconds
SwitchBoxDoorInteractable;6; seconds
HandColliderRight(Clone);7; seconds
BlankNotePrefab;0; seconds
SwitchBoxSlider4;0; seconds
remote control TV;1; seconds
TVset4;0; seconds
SF_Door;35; seconds
frame;2; seconds
door;10; seconds
Computer;73; seconds
PineapllePrefab (2);2; seconds
SodaCanPrefab;2; seconds
ShinRamen;2; seconds
Whisky_Bottle;0; seconds
Bottle_Cracked_Half_02;1; seconds
SandwichPrefab;5; seconds
DartsPoint2;1; seconds
Walls;13; seconds
Metal_box;3; seconds
Lock;0; seconds
safe;9; seconds
Bottle_Cracked_Half_01;1; seconds
ApplePrefab;1; seconds
ElectricityNote;5; seconds
pokretlo;2; seconds
PizzaSliceprefab;1; seconds
13917_Pepperoni_v2;3; seconds
PineapllePrefab (1);4; seconds
card (1);12; seconds
BlankNotePrefab (1);1; seconds
DartsPoint1;0; seconds
plate;0; seconds
card;8; seconds
SwitchBoxSlider2;0; seconds
PineapllePrefab;2; seconds
ScrollHint4;10; seconds
DartsPoint3;0; seconds
UFO_body1;0; seconds
UFO_body13;0; seconds
OldExtinguisher;0; seconds
UFO_body7;0; seconds
ScrollHint5;11; seconds
UFO_body9;1; seconds
Revolver (1);1; seconds
SpaceVideUp;2; seconds
key;0; seconds
EndLevelZone;4; seconds
