(0.16, 1.79, 17.09)
(0.17, 1.79, 17.10)
(0.18, 1.79, 17.11)
(0.18, 1.78, 17.12)
(0.19, 1.77, 17.12)
(0.19, 1.76, 17.11)
(0.17, 1.74, 17.10)
(0.15, 1.73, 17.10)
(0.14, 1.73, 17.09)
(0.14, 1.72, 17.09)
(0.14, 1.72, 17.08)
(0.14, 1.72, 17.08)
(0.16, 1.72, 17.08)
(0.19, 1.73, 17.08)
(0.22, 1.73, 17.10)
(0.24, 1.73, 17.12)
(0.24, 1.73, 17.12)
(0.24, 1.73, 17.11)
(0.25, 1.74, 17.11)
(0.26, 1.74, 17.12)
(0.27, 1.74, 17.12)
(0.28, 1.74, 17.12)
(0.29, 1.74, 17.11)
(0.31, 1.74, 17.09)
(0.33, 1.74, 17.07)
(0.36, 1.74, 17.03)
(0.38, 1.74, 17.00)
(0.39, 1.75, 16.96)
(0.40, 1.75, 16.93)
(0.40, 1.76, 16.89)
(0.39, 1.76, 16.88)
(0.39, 1.76, 16.87)
(0.38, 1.76, 16.87)
(0.36, 1.75, 16.87)
(0.35, 1.75, 16.87)
(0.33, 1.75, 16.88)
(0.31, 1.75, 16.89)
(0.28, 1.74, 16.90)
(0.27, 1.74, 16.91)
(0.25, 1.74, 16.93)
(0.25, 1.74, 16.94)
(0.24, 1.74, 16.96)
(0.24, 1.74, 16.97)
(0.23, 1.74, 16.98)
(0.23, 1.74, 16.99)
(0.23, 1.74, 16.99)
(0.23, 1.74, 17.00)
(0.23, 1.74, 17.00)
(0.24, 1.74, 17.01)
(0.24, 1.74, 17.01)
(0.25, 1.74, 17.01)
(0.25, 1.75, 17.01)
(0.25, 1.74, 17.01)
(0.25, 1.75, 17.01)
(0.25, 1.75, 17.01)
(0.25, 1.75, 17.01)
(0.24, 1.75, 17.01)
(0.24, 1.75, 17.02)
(0.24, 1.75, 17.02)
(0.24, 1.75, 17.03)
(0.24, 1.75, 17.03)
(0.23, 1.75, 17.04)
(0.23, 1.75, 17.05)
(0.23, 1.75, 17.05)
(0.22, 1.75, 17.06)
(0.22, 1.75, 17.07)
(0.22, 1.74, 17.07)
(0.21, 1.74, 17.07)
(0.21, 1.74, 17.08)
(0.20, 1.74, 17.08)
(0.20, 1.74, 17.08)
(0.19, 1.74, 17.08)
(0.19, 1.74, 17.08)
(0.18, 1.74, 17.07)
(0.18, 1.74, 17.06)
(0.17, 1.74, 17.06)
(0.17, 1.74, 17.05)
(0.16, 1.74, 17.05)
(0.16, 1.74, 17.05)
(0.17, 1.74, 17.05)
(0.17, 1.74, 17.05)
(0.17, 1.74, 17.05)
(0.18, 1.74, 17.05)
(0.18, 1.74, 17.05)
(0.18, 1.75, 17.06)
(0.19, 1.75, 17.06)
(0.19, 1.75, 17.06)
(0.19, 1.75, 17.05)
(0.20, 1.75, 17.05)
(0.20, 1.75, 17.05)
(0.20, 1.75, 17.05)
(0.20, 1.75, 17.04)
(0.21, 1.75, 17.04)
(0.21, 1.75, 17.04)
(0.22, 1.75, 17.04)
(0.22, 1.75, 17.04)
(0.22, 1.75, 17.04)
(0.23, 1.75, 17.04)
(0.23, 1.75, 17.03)
(0.23, 1.75, 17.03)
(0.24, 1.75, 17.03)
(0.24, 1.75, 17.03)
(0.24, 1.75, 17.03)
(0.24, 1.75, 17.03)
(0.24, 1.75, 17.03)
(0.24, 1.75, 17.03)
(0.24, 1.75, 17.03)
(0.24, 1.75, 17.03)
(0.24, 1.75, 17.03)
(0.25, 1.75, 17.04)
(0.25, 1.75, 17.04)
(0.25, 1.75, 17.04)
(0.25, 1.75, 17.04)
(0.25, 1.75, 17.04)
(0.25, 1.75, 17.05)
(0.25, 1.75, 17.05)
(0.25, 1.75, 17.05)
(0.25, 1.75, 17.05)
(0.24, 1.75, 17.04)
(0.23, 1.75, 17.04)
(0.22, 1.75, 17.03)
(0.21, 1.75, 17.03)
(0.20, 1.75, 17.02)
(0.19, 1.75, 17.02)
(0.18, 1.75, 17.01)
(0.18, 1.75, 17.01)
(0.17, 1.75, 17.00)
(0.16, 1.75, 17.00)
(0.15, 1.75, 16.99)
(0.14, 1.75, 17.00)
(0.14, 1.75, 17.00)
(0.13, 1.75, 17.01)
(0.13, 1.75, 17.02)
(0.13, 1.74, 17.02)
(0.12, 1.74, 17.03)
(0.12, 1.74, 17.04)
(0.12, 1.74, 17.04)
(0.12, 1.74, 17.04)
(0.12, 1.74, 17.04)
(0.13, 1.74, 17.04)
(0.13, 1.74, 17.05)
(0.13, 1.74, 17.05)
(0.13, 1.74, 17.05)
(0.14, 1.74, 17.05)
(0.14, 1.74, 17.05)
(0.14, 1.74, 17.06)
(0.14, 1.74, 17.06)
(0.14, 1.74, 17.07)
(0.13, 1.75, 17.07)
(0.12, 1.75, 17.07)
(0.12, 1.75, 17.06)
(0.11, 1.75, 17.05)
(0.11, 1.75, 17.02)
(0.11, 1.75, 16.99)
(0.13, 1.75, 16.95)
(0.15, 1.75, 16.89)
(0.18, 1.74, 16.80)
(0.21, 1.74, 16.71)
(0.25, 1.75, 16.61)
(0.28, 1.77, 16.54)
(0.31, 1.78, 16.46)
(0.32, 1.77, 16.42)
(0.33, 1.77, 16.40)
(0.33, 1.78, 16.38)
(0.34, 1.78, 16.37)
(0.34, 1.77, 16.34)
(0.35, 1.76, 16.31)
