SpaceVideFront;22; seconds
SpaceVideUp;1; seconds
TVCenter;5; seconds
TVLeft;2; seconds
Floorready;29; seconds
Fridge_door;4; seconds
TVRight;11; seconds
safe;15; seconds
Fridge;23; seconds
Cables;22; seconds
PineapllePrefab 1;0; seconds
SodaCanPrefab;0; seconds
ShinRamen;0; seconds
Poster;2; seconds
SwitchBoxDoorStatic;4; seconds
SF_Door;24; seconds
frame;1; seconds
door;9; seconds
Computer;31; seconds
PineapllePrefab 2;7; seconds
TVset4;0; seconds
WallTVs;2; seconds
Walls;27; seconds
PizzaSliceprefabStatic;1; seconds
Chair;2; seconds
13917_Pepperoni_v2;0; seconds
plate;0; seconds
pokretlo;8; seconds
HandColliderRight(Clone);11; seconds
Whisky_Bottle;1; seconds
SandwichPrefab;2; seconds
PineapllePrefab;7; seconds
Revolver;6; seconds
card;7; seconds
OldExtinguisher;5; seconds
ApplePrefab;0; seconds
Metal_box;0; seconds
remote control TV;0; seconds
ScrollHint5;1; seconds
PizzaSliceprefab;0; seconds
card (2);0; seconds
SwitchBoxDoorInteractable;1; seconds
EndLevelZone;2; seconds
