SpaceVideFront;23; seconds
Chair;4; seconds
ECGVisuzalization;26; seconds
Walls;45; seconds
SF_Door;30; seconds
Computer;22; seconds
WallTVs;8; seconds
TVset4;1; seconds
TVRight;16; seconds
Floorready;4; seconds
safe;49; seconds
door;16; seconds
PizzaSliceprefabStatic;5; seconds
TVCenter;7; seconds
TVLeft;5; seconds
Fridge;9; seconds
Fridge_door;10; seconds
Cables;43; seconds
PineapllePrefab;3; seconds
ApplePrefab;0; seconds
PineapllePrefab 1;3; seconds
HandColliderRight(Clone);1; seconds
OldExtinguisher;13; seconds
ShinRamen;0; seconds
Poster;2; seconds
SwitchBoxDoorStatic;4; seconds
frame;0; seconds
PineapllePrefab 2;11; seconds
Metal_box;1; seconds
13917_Pepperoni_v2;0; seconds
pokretlo;50; seconds
Lock;0; seconds
plate;0; seconds
card;1; seconds
Revolver;0; seconds
SodaCanPrefab;0; seconds
ScrollHint5;5; seconds
PizzaSliceprefab;0; seconds
PizzaNotePrefab;1; seconds
remote control TV;0; seconds
SwitchBoxDoorInteractable;1; seconds
EndLevelZone;5; seconds
