SpaceVideFront;23; seconds
TVCenter;4; seconds
Fridge_door;0; seconds
TVLeft;4; seconds
Floorready;6; seconds
Chair;1; seconds
TVRight;8; seconds
Walls;9; seconds
WallTVs;0; seconds
Poster;1; seconds
Fridge;2; seconds
ShinRamen;0; seconds
PineapllePrefab (3);1; seconds
Whisky_Bottle;0; seconds
Cables;0; seconds
SandwichPrefab;0; seconds
SwitchBoxDoorStatic;1; seconds
SF_Door;4; seconds
door;4; seconds
frame;1; seconds
Computer;46; seconds
TVset4;0; seconds
HandColliderLeft(Clone);0; seconds
PineapllePrefab (4);0; seconds
SodaCanPrefab;0; seconds
safe;0; seconds
Metal_box;0; seconds
Lock;0; seconds
PizzaSliceprefab;0; seconds
13917_Pepperoni_v2;0; seconds
plate;0; seconds
card (1);0; seconds
pokretlo;0; seconds
TVMessage;0; seconds
Collider;0; seconds
OldExtinguisher;0; seconds
PineapllePrefab (5);0; seconds
EndLevelZone;4; seconds
