SpaceVideFront;7; seconds
Floorready;26; seconds
Chair;21; seconds
TVCenter;6; seconds
TVLeft;1; seconds
TVRight;3; seconds
safe;11; seconds
door;5; seconds
pokretlo;0; seconds
Walls;7; seconds
Computer;7; seconds
PineapllePrefab (4);2; seconds
HandColliderRight(Clone);3; seconds
Chess;51; seconds
13917_Pepperoni_v2;0; seconds
plate;1; seconds
PizzaSliceprefab;0; seconds
OldExtinguisher;1; seconds
Cables;4; seconds
card;0; seconds
SF_Door;11; seconds
PineapllePrefab (5);3; seconds
Fridge_door;13; seconds
Fridge;21; seconds
Whisky_Bottle;1; seconds
PineapllePrefab (3);3; seconds
Poster;2; seconds
ShinRamen;1; seconds
SodaCanPrefab;7; seconds
SandwichPrefab;4; seconds
SwitchBoxDoorInteractable;3; seconds
frame;1; seconds
ChessFind2;0; seconds
ApplePrefab;0; seconds
ChessPieceBlack7;2; seconds
SodaNote;1; seconds
SpaceVideUp;4; seconds
remote control TV;1; seconds
Icon;5; seconds
ChessPieceBlack2;0; seconds
WallTVs;0; seconds
TVset4;0; seconds
card (2);0; seconds
EndLevelZone;2; seconds
