SpaceVideFront ;53; seconds
SpaceVideUp;2; seconds
TVCenter;5; seconds
TVLeft;13; seconds
Fridge_door;9; seconds
Fridge;27; seconds
TVRight;3; seconds
safe;12; seconds
card;0; seconds
PizzaSliceprefab;2; seconds
13917_Pepperoni_v2;2; seconds
Walls;24; seconds
WallTVs;5; seconds
Metal_box;4; seconds
plate;6; seconds
OldExtinguisher;19; seconds
Floorready;29; seconds
door;6; seconds
pokretlo;0; seconds
Chair;7; seconds
Cables;3; seconds
SF_Door;49; seconds
PineapllePrefab (1);24; seconds
PineapllePrefab;1; seconds
Computer;81; seconds
HandColliderRight(Clone);1; seconds
TVset4;1; seconds
frame;0; seconds
SwitchBoxDoorInteractable;3; seconds
remote control TV;1; seconds
Poster;31; seconds
BlankNotePrefab;0; seconds
BlankNotePrefab (1);0; seconds
card (1);0; seconds
ShinRamen;0; seconds
PineapllePrefab (2);3; seconds
DartsPoint1;3; seconds
HandColliderLeft(Clone);0; seconds
Whisky_Bottle;5; seconds
SandwichPrefab;6; seconds
SodaCanPrefab;3; seconds
Lock;0; seconds
DartsPoint2;1; seconds
ScrollHint1;15; seconds
SwitchBoxSlider2;0; seconds
SwitchBoxSlider3;0; seconds
Bottle_Cracked_Half_01;2; seconds
Bottle_Cracked_Half_02;0; seconds
Revolver (1);0; seconds
UFO_body7;0; seconds
UFO_body9;0; seconds
UFO_body5;0; seconds
UFO_body3;0; seconds
UFO_body13;0; seconds
key;0; seconds
EndLevelZone;1; seconds
