SpaceVideFront;21; seconds
Chair;7; seconds
TVLeft;18; seconds
TVCenter;22; seconds
Floorready;28; seconds
Fridge_door;3; seconds
Fridge;10; seconds
TVRight;16; seconds
safe;24; seconds
PizzaSliceprefab;4; seconds
13917_Pepperoni_v2;4; seconds
Walls;37; seconds
WallTVs;23; seconds
HandColliderRight(Clone);2; seconds
plate;3; seconds
door;32; seconds
pokretlo;74; seconds
Computer;10; seconds
PineapllePrefab (4);2; seconds
SF_Door;27; seconds
SwitchBoxDoorStatic;3; seconds
Poster;17; seconds
ShinRamen;0; seconds
PineapllePrefab (3);0; seconds
Cables;2; seconds
Whisky_Bottle;0; seconds
SodaCanPrefab;2; seconds
PineapllePrefab;0; seconds
Bottle_Cracked_Half_02;0; seconds
MessagePrefab;1; seconds
SwitchBoxDoorInteractable;2; seconds
SwitchBoxSlider2;0; seconds
SandwichPrefab;0; seconds
OldExtinguisher;3; seconds
Water_Bottle_FBX;1; seconds
TVset4;0; seconds
Metal_box;1; seconds
Lock (1);0; seconds
HandColliderLeft(Clone);1; seconds
remote control TV;5; seconds
frame;0; seconds
card (1);0; seconds
SpaceVideUp;0; seconds
ScrollHint3;5; seconds
ApplePrefab;0; seconds
ScrollHint5;13; seconds
Bottle_Cracked_Half_01;0; seconds
card;1; seconds
key;3; seconds
Revolver;3; seconds
EndLevelZone;6; seconds
