SpaceVideFront;13; seconds
Chair;10; seconds
TVCenter;13; seconds
TVRight;17; seconds
Floorready;21; seconds
safe;32; seconds
door;37; seconds
pokretlo;84; seconds
PizzaSliceprefabStatic;2; seconds
Walls;44; seconds
Computer;70; seconds
SF_Door;61; seconds
Cables;35; seconds
Fridge;13; seconds
Fridge_door;13; seconds
ShinRamen;0; seconds
SandwichPrefab;1; seconds
Whisky_Bottle;0; seconds
Poster;4; seconds
SodaCanPrefab;0; seconds
TVLeft;11; seconds
remote control TV;3; seconds
OldExtinguisher;18; seconds
plate;1; seconds
13917_Pepperoni_v2;2; seconds
HandColliderLeft(Clone);3; seconds
Metal_box;8; seconds
WallTVs;11; seconds
TVset4;3; seconds
PineapllePrefab 2;22; seconds
SwitchBoxDoorStatic;10; seconds
Lock;0; seconds
PineapllePrefab;13; seconds
card (2);0; seconds
PineapllePrefab 1;8; seconds
Capsule (1);0; seconds
card;6; seconds
Flash Drive USB;0; seconds
Revolver;2; seconds
ScrollHint2;12; seconds
HandColliderRight(Clone);0; seconds
frame;1; seconds
PizzaSliceprefab;8; seconds
PizzaNotePrefab;1; seconds
SwitchBoxDoorInteractable;3; seconds
SwitchBoxSlider3;1; seconds
SwitchBoxSlider4;1; seconds
SwitchBoxSlider2;0; seconds
SwitchBoxSlider1;0; seconds
EndLevelZone;4; seconds
