SpaceVideFront;54; seconds
Floorready;20; seconds
TVCenter;53; seconds
Chair;24; seconds
TVRight;6; seconds
PizzaSliceprefab;2; seconds
safe;25; seconds
Walls;22; seconds
frame;1; seconds
Computer;6; seconds
PineapllePrefab (4);1; seconds
HandColliderRight(Clone);1; seconds
door;34; seconds
plate;1; seconds
ApplePrefab;0; seconds
Fridge;33; seconds
Fridge_door;8; seconds
Poster;2; seconds
Cables;6; seconds
Whisky_Bottle;0; seconds
PineapllePrefab (3);2; seconds
Water_Bottle_FBX;1; seconds
ShinRamen;1; seconds
SandwichPrefab;1; seconds
SodaCanPrefab;0; seconds
PineapllePrefab;1; seconds
SF_Door;11; seconds
SwitchBoxDoorInteractable;2; seconds
remote control TV;4; seconds
SwitchBoxSlider1;0; seconds
TVset4;1; seconds
SpaceVideUp;3; seconds
pokretlo;40; seconds
13917_Pepperoni_v2;1; seconds
SwitchBoxSlider2;0; seconds
Bottle_Cracked_Half_01;0; seconds
TVLeft;26; seconds
Bottle_Cracked_Half_02;0; seconds
ScrollHint2;19; seconds
WallTVs;14; seconds
MessagePrefab;0; seconds
OldExtinguisher;0; seconds
Metal_box;5; seconds
Revolver;0; seconds
card;2; seconds
key;1; seconds
EndLevelZone;4; seconds
