SpaceVideFront;22; seconds
ECGVisuzalization;42; seconds
Floorready;9; seconds
HandColliderLeft(Clone);14; seconds
Cables;27; seconds
Fridge_door;9; seconds
Fridge;5; seconds
TVLeft;2; seconds
TVCenter;7; seconds
Chair;5; seconds
TVRight;4; seconds
OldExtinguisher;3; seconds
safe;17; seconds
door;35; seconds
PizzaSliceprefabStatic;1; seconds
Walls;28; seconds
WallTVs;1; seconds
TVset4;0; seconds
SF_Door;42; seconds
Computer;37; seconds
PineapllePrefab 2;5; seconds
card (2);0; seconds
Metal_box;1; seconds
pokretlo;49; seconds
13917_Pepperoni_v2;1; seconds
plate;0; seconds
Whisky_Bottle;1; seconds
Poster;4; seconds
SwitchBoxDoorStatic;1; seconds
PineapllePrefab;7; seconds
SodaCanPrefab;0; seconds
ApplePrefab;0; seconds
PineapllePrefab 1;1; seconds
frame;1; seconds
remote control TV;0; seconds
ScrollHint1;15; seconds
card;3; seconds
Revolver;3; seconds
ShinRamen;0; seconds
SandwichPrefab;0; seconds
Lock;0; seconds
ScrollHint5;5; seconds
PizzaSliceprefab;2; seconds
PizzaNotePrefab;0; seconds
SwitchBoxDoorInteractable;3; seconds
SwitchBoxSlider2;0; seconds
SwitchBoxSlider4;0; seconds
SwitchBoxSlider1;0; seconds
SwitchBoxSlider3;0; seconds
EndLevelZone;5; seconds
