SpaceVideFront;31; seconds
HeartVisualization;22; seconds
TVCenter;13; seconds
TVLeft;6; seconds
SpaceVideUp;2; seconds
Floorready;11; seconds
TVRight;5; seconds
Walls;25; seconds
WallTVs;12; seconds
TVset4;3; seconds
PineapllePrefab 2;16; seconds
SF_Door;31; seconds
Computer;24; seconds
Poster;4; seconds
Cables;23; seconds
Metal_box;0; seconds
safe;23; seconds
PizzaSliceprefabStatic;2; seconds
13917_Pepperoni_v2;0; seconds
plate;0; seconds
door;63; seconds
pokretlo;22; seconds
card (2);0; seconds
SwitchBoxDoorStatic;6; seconds
Fridge;19; seconds
Fridge_door;9; seconds
PineapllePrefab 1;6; seconds
SodaCanPrefab;0; seconds
SandwichPrefab;0; seconds
Whisky_Bottle;0; seconds
PineapllePrefab;9; seconds
Chair;7; seconds
remote control TV;1; seconds
ShinRamen;0; seconds
HandColliderRight(Clone);0; seconds
OldExtinguisher;5; seconds
ScrollHint1;14; seconds
Lock;0; seconds
Capsule (1);0; seconds
frame;3; seconds
ScrollHint2;8; seconds
card;4; seconds
ScrollHint5;2; seconds
SwitchBoxDoorInteractable;1; seconds
SwitchBoxSlider3;0; seconds
PizzaSliceprefab;0; seconds
Revolver;1; seconds
ApplePrefab;0; seconds
ScrollHint6;7; seconds
SwitchBoxSlider1;0; seconds
SwitchBoxSlider4;0; seconds
EndLevelZone;4; seconds
