SpaceVideFront;26; seconds
ECGVisuzalization;26; seconds
TVRight;2; seconds
Chair;0; seconds
TVCenter;2; seconds
PizzaSliceprefab;0; seconds
Walls;6; seconds
WallTVs;22; seconds
Metal_box;0; seconds
safe;7; seconds
Computer;3; seconds
PineapllePrefab (4);1; seconds
TVset4;2; seconds
SF_Door;15; seconds
SwitchBoxDoorStatic;5; seconds
Poster;8; seconds
Fridge;7; seconds
Fridge_door;0; seconds
Cables;1; seconds
PineapllePrefab (3);0; seconds
Water_Bottle_FBX;0; seconds
ShinRamen;0; seconds
Floorready;2; seconds
MessagePrefab;0; seconds
SwitchBoxDoorInteractable;3; seconds
remote control TV;2; seconds
frame;1; seconds
door;14; seconds
OldExtinguisher;0; seconds
SandwichPrefab;0; seconds
SwitchBoxSlider2;0; seconds
SodaCanPrefab;0; seconds
PineapllePrefab;0; seconds
TVLeft;1; seconds
pokretlo;14; seconds
card;0; seconds
Revolver;0; seconds
plate;0; seconds
13917_Pepperoni_v2;0; seconds
EndLevelZone;1; seconds
