SpaceVideFront ;29; seconds
TVCenter;5; seconds
Fridge_door;6; seconds
TVLeft;10; seconds
Floorready;51; seconds
Fridge;19; seconds
Cables;2; seconds
PineapllePrefab;5; seconds
frame;1; seconds
door;14; seconds
Poster;6; seconds
HandColliderLeft(Clone);1; seconds
BlankNotePrefab;1; seconds
SwitchBoxDoorInteractable;2; seconds
remote control TV;0; seconds
TVRight;4; seconds
Walls;16; seconds
13917_Pepperoni_v2;0; seconds
PizzaSliceprefab;2; seconds
SodaCanPrefab;1; seconds
Whisky_Bottle;0; seconds
PineapllePrefab (2);4; seconds
DartsPoint1;0; seconds
safe;17; seconds
SF_Door;32; seconds
Metal_box;7; seconds
ApplePrefab;0; seconds
OldExtinguisher;1; seconds
pokretlo;5; seconds
Computer;67; seconds
ElectricityNote;0; seconds
Chair;1; seconds
card;0; seconds
Lock;0; seconds
PineapllePrefab (1);0; seconds
card (1);0; seconds
TVset4;0; seconds
WallTVs;2; seconds
plate;0; seconds
HandColliderRight(Clone);1; seconds
SandwichPrefab;0; seconds
ShinRamen;0; seconds
BlankNotePrefab (1);0; seconds
ScrollHint3;23; seconds
DartsPoint2;0; seconds
Revolver (1);0; seconds
UFO_body1;0; seconds
UFO_body7;0; seconds
UFO_body5;0; seconds
key;0; seconds
EndLevelZone;8; seconds
