SpaceVideFront;63; seconds
Floorready;23; seconds
Chair;7; seconds
TVCenter;21; seconds
TVLeft;22; seconds
ECGVisuzalization;2; seconds
Fridge;16; seconds
Cables;30; seconds
safe;15; seconds
door;24; seconds
PizzaSliceprefabStatic;2; seconds
13917_Pepperoni_v2;0; seconds
Walls;13; seconds
WallTVs;15; seconds
TVset4;4; seconds
Computer;69; seconds
frame;5; seconds
SwitchBoxDoorStatic;9; seconds
Poster;5; seconds
Fridge_door;9; seconds
PineapllePrefab 1;4; seconds
SodaCanPrefab;1; seconds
Whisky_Bottle;1; seconds
TVRight;15; seconds
remote control TV;21; seconds
ApplePrefab;0; seconds
Metal_box;2; seconds
OldExtinguisher;11; seconds
pokretlo;45; seconds
plate;0; seconds
PineapllePrefab 2;19; seconds
SF_Door;32; seconds
ShinRamen;0; seconds
PineapllePrefab;3; seconds
card;6; seconds
Flash Drive USB;0; seconds
Revolver;16; seconds
SpaceVideUp;0; seconds
card (2);1; seconds
SandwichPrefab;0; seconds
PizzaSliceprefab;1; seconds
PizzaNotePrefab;1; seconds
SwitchBoxDoorInteractable;9; seconds
SwitchBoxSlider1;6; seconds
HandColliderRight(Clone);1; seconds
