SpaceVideFront;34; seconds
Fridge;15; seconds
Fridge_door;8; seconds
TVLeft;17; seconds
Floorready;39; seconds
Chair;15; seconds
TVCenter;28; seconds
TVRight;14; seconds
Cables;3; seconds
SwitchBoxDoorStatic;7; seconds
SF_Door;49; seconds
frame;1; seconds
door;4; seconds
Walls;13; seconds
safe;4; seconds
pokretlo;0; seconds
WallTVs;4; seconds
Metal_box;2; seconds
Computer;62; seconds
HandColliderRight(Clone);0; seconds
Poster;13; seconds
HandColliderLeft(Clone);0; seconds
Whisky_Bottle;0; seconds
SodaCanPrefab;1; seconds
PineapllePrefab (3);2; seconds
PineapllePrefab (5);1; seconds
ShinRamen;1; seconds
SandwichPrefab;3; seconds
TVset4;0; seconds
13917_Pepperoni_v2;2; seconds
PizzaSliceprefab;1; seconds
PineapllePrefab (4);3; seconds
card;0; seconds
ApplePrefab;1; seconds
plate;2; seconds
BrokenKey1Interactable;0; seconds
TVMessage;10; seconds
Collider;2; seconds
OldExtinguisher;0; seconds
card (1);0; seconds
ScrollHint2;2; seconds
SpaceVideUp;0; seconds
EndLevelZone;3; seconds
