SpaceVideFront ;32; seconds
Cables;2; seconds
SpaceVideUp;7; seconds
Walls;6; seconds
WallTVs;2; seconds
Fridge;27; seconds
TVLeft;2; seconds
Fridge_door;5; seconds
PineapllePrefab;1; seconds
SF_Door;23; seconds
Poster;5; seconds
HandColliderRight(Clone);0; seconds
PineapllePrefab (2);1; seconds
ShinRamen;1; seconds
DartsPoint1;1; seconds
HandColliderLeft(Clone);5; seconds
Whisky_Bottle;0; seconds
SandwichPrefab;1; seconds
SodaCanPrefab;1; seconds
TVCenter;3; seconds
Floorready;26; seconds
TVRight;2; seconds
OldExtinguisher;2; seconds
safe;7; seconds
Metal_box;2; seconds
door;3; seconds
pokretlo;9; seconds
Computer;26; seconds
DartsPoint2;0; seconds
PineapllePrefab (1);3; seconds
PizzaSliceprefab;4; seconds
13917_Pepperoni_v2;0; seconds
plate;0; seconds
card;1; seconds
Chair;9; seconds
ApplePrefab;0; seconds
ElectricityNote;2; seconds
SwitchBoxDoorInteractable;1; seconds
SwitchBoxSlider1;0; seconds
SwitchBoxSlider2;0; seconds
SwitchBoxSlider3;1; seconds
SwitchBoxSlider4;0; seconds
remote control TV;1; seconds
frame;0; seconds
BlankNotePrefab (1);0; seconds
Bottle_Cracked_Half_02;0; seconds
Bottle_Cracked_Half_01;1; seconds
BlankNotePrefab;0; seconds
card (1);0; seconds
TVset4;0; seconds
DartsPoint3;0; seconds
UFO_body5;1; seconds
Revolver (1);0; seconds
UFO_body3;2; seconds
UFO_body1;0; seconds
UFO_body9;0; seconds
Bullet(Clone);0; seconds
UFO_body7;1; seconds
key;1; seconds
EndLevelZone;1; seconds
