0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.15, 2.03, 16.52);(4.57, 248.02, 1.99)
0,3733;(0.27, 2.06, 16.38);(357.19, 199.92, 1.56)
0,5383;(0.27, 2.06, 16.37);(357.23, 198.96, 1.43)
0,6151;(0.27, 2.06, 16.37);(357.12, 198.48, 1.48)
0,6421;(0.27, 2.06, 16.37);(357.08, 198.29, 1.51)
0,6583;(0.27, 2.06, 16.37);(356.94, 197.94, 1.54)
0,6754;(0.24, 2.07, 16.34);(357.58, 194.02, 1.84)
0,9058;(0.24, 2.07, 16.33);(358.93, 193.46, 1.86)
0,9860;(0.23, 2.07, 16.32);(359.14, 193.14, 1.99)
1,0148;(0.23, 2.07, 16.32);(359.17, 192.89, 2.06)
1,0315;(0.23, 2.07, 16.32);(359.22, 192.63, 2.16)
1,0478;(0.23, 2.07, 16.32);(359.27, 192.50, 2.25)
1,0618;(0.22, 2.07, 16.32);(359.30, 192.34, 2.32)
1,0836;(0.22, 2.07, 16.31);(359.29, 192.01, 2.49)
1,1017;(0.22, 2.07, 16.31);(359.11, 191.63, 2.63)
1,1149;(0.22, 2.07, 16.31);(359.00, 191.44, 2.68)
1,1261;(0.22, 2.07, 16.31);(358.89, 191.25, 2.72)
1,1380;(0.22, 2.07, 16.31);(358.79, 191.07, 2.73)
1,1488;(0.21, 2.07, 16.31);(358.68, 190.90, 2.72)
1,1596;(0.21, 2.07, 16.31);(358.58, 190.74, 2.71)
1,1714;(0.21, 2.07, 16.31);(358.45, 190.58, 2.70)
1,1837;(0.21, 2.07, 16.31);(358.32, 190.44, 2.67)
1,1965;(0.21, 2.07, 16.30);(358.19, 190.29, 2.67)
1,2094;(0.21, 2.07, 16.30);(358.05, 190.15, 2.66)
1,2223;(0.21, 2.07, 16.30);(357.69, 189.86, 2.65)
1,2413;(0.20, 2.07, 16.30);(357.49, 189.70, 2.64)
1,2600;(0.20, 2.07, 16.30);(356.97, 189.37, 2.56)
1,2726;(0.20, 2.08, 16.30);(356.73, 189.19, 2.53)
1,2835;(0.20, 2.08, 16.30);(356.49, 188.99, 2.47)
1,2936;(0.20, 2.08, 16.30);(356.25, 188.82, 2.43)
1,3048;(0.20, 2.08, 16.30);(356.05, 188.61, 2.38)
1,3163;(0.20, 2.08, 16.30);(355.84, 188.42, 2.33)
1,3279;(0.19, 2.08, 16.30);(355.65, 188.20, 2.31)
1,3412;(0.19, 2.08, 16.30);(355.46, 187.98, 2.29)
1,3533;(0.19, 2.08, 16.30);(355.23, 187.74, 2.29)
1,3656;(0.19, 2.08, 16.30);(354.75, 187.24, 2.30)
1,3789;(0.19, 2.08, 16.29);(354.52, 186.99, 2.29)
1,3974;(0.19, 2.08, 16.29);(354.28, 186.73, 2.27)
1,4148;(0.18, 2.08, 16.29);(353.67, 186.21, 2.18)
1,4265;(0.18, 2.08, 16.29);(353.28, 185.94, 2.14)
1,4371;(0.18, 2.08, 16.29);(352.85, 185.66, 2.12)
1,4477;(0.18, 2.09, 16.29);(352.40, 185.40, 2.10)
1,4584;(0.18, 2.09, 16.29);(351.92, 185.12, 2.11)
1,4701;(0.18, 2.09, 16.29);(351.44, 184.85, 2.14)
1,4810;(0.18, 2.09, 16.29);(350.93, 184.57, 2.18)
1,4916;(0.18, 2.09, 16.29);(350.36, 184.29, 2.20)
1,5034;(0.18, 2.09, 16.29);(349.77, 184.02, 2.23)
1,5151;(0.17, 2.09, 16.29);(349.11, 183.76, 2.23)
1,5250;(0.17, 2.09, 16.29);(348.45, 183.51, 2.21)
1,5368;(0.17, 2.10, 16.29);(347.82, 183.27, 2.23)
1,5490;(0.17, 2.10, 16.29);(347.21, 183.06, 2.24)
1,5600;(0.17, 2.10, 16.29);(346.64, 182.83, 2.28)
1,5712;(0.17, 2.10, 16.29);(346.16, 182.62, 2.32)
1,5838;(0.17, 2.10, 16.29);(345.73, 182.40, 2.37)
1,5947;(0.17, 2.10, 16.29);(345.35, 182.19, 2.40)
1,6061;(0.16, 2.10, 16.29);(345.04, 182.01, 2.42)
