SpaceVideFront;15; seconds
Poster;11; seconds
Fridge;13; seconds
Fridge_door;5; seconds
TVLeft;7; seconds
Floorready;29; seconds
Walls;12; seconds
safe;12; seconds
Metal_box;7; seconds
Lock;0; seconds
PizzaSliceprefab;7; seconds
OldExtinguisher;1; seconds
TVRight;22; seconds
TVCenter;17; seconds
Chair;23; seconds
Cables;1; seconds
SF_Door;11; seconds
door;4; seconds
frame;1; seconds
Computer;61; seconds
PineapllePrefab (4);1; seconds
card (1);3; seconds
TVset4;4; seconds
WallTVs;14; seconds
13917_Pepperoni_v2;2; seconds
plate;0; seconds
HandColliderLeft(Clone);1; seconds
card;0; seconds
ApplePrefab;0; seconds
PineapllePrefab (5);3; seconds
PineapllePrefab (3);3; seconds
Whisky_Bottle;2; seconds
SandwichPrefab;6; seconds
ShinRamen;0; seconds
SodaCanPrefab;0; seconds
SwitchBoxDoorStatic;6; seconds
ScrollHint1;9; seconds
TVMessage;21; seconds
pokretlo;13; seconds
Collider;18; seconds
ScrollHint3;4; seconds
SpaceVideUp;0; seconds
HandColliderRight(Clone);0; seconds
ScrollHint4;17; seconds
EndLevelZone;5; seconds
