SpaceVideFront ;41; seconds
SpaceVideUp;4; seconds
ECGVisuzalization;22; seconds
TVCenter;4; seconds
TVRight;3; seconds
TVLeft;1; seconds
Fridge_door;6; seconds
Fridge;25; seconds
Poster;1; seconds
SF_Door;46; seconds
Chair;2; seconds
Floorready;21; seconds
safe;8; seconds
PineapllePrefab (2);1; seconds
Cables;5; seconds
ShinRamen;1; seconds
DartsColliderDown;2; seconds
Walls;12; seconds
DartsPoint1;0; seconds
OldExtinguisher;0; seconds
PizzaSliceprefab;0; seconds
13917_Pepperoni_v2;1; seconds
Metal_box;1; seconds
Computer;34; seconds
PineapllePrefab (1);1; seconds
card;2; seconds
Whisky_Bottle;0; seconds
SandwichPrefab;4; seconds
Bottle_Cracked_Half_01;0; seconds
HandColliderRight(Clone);0; seconds
PineapllePrefab;0; seconds
DartsPoint2;0; seconds
SodaCanPrefab;1; seconds
SwitchBoxDoorInteractable;7; seconds
Lock;0; seconds
plate;0; seconds
WallTVs;4; seconds
ScrollHint1;4; seconds
TVset4;0; seconds
BlankNotePrefab (1);0; seconds
ScrollHint2;36; seconds
door;2; seconds
pokretlo;0; seconds
SwitchBoxSlider3;0; seconds
ApplePrefab;0; seconds
SwitchBoxSlider2;0; seconds
remote control TV;0; seconds
SwitchBoxSlider1;0; seconds
SwitchBoxSlider4;0; seconds
ElectricityNote;0; seconds
DartsPoint3;0; seconds
UFO_body7;0; seconds
UFO_body13;0; seconds
frame;0; seconds
UFO_body5;0; seconds
UFO_body9;0; seconds
EndLevelZone;4; seconds
