SpaceVideFront;20; seconds
TVCenter;5; seconds
Chair;0; seconds
TVRight;8; seconds
WallTVs;2; seconds
SF_Door;10; seconds
Walls;19; seconds
Computer;56; seconds
TVset4;0; seconds
PineapllePrefab (4);3; seconds
safe;5; seconds
PizzaSliceprefab;0; seconds
Floorready;3; seconds
Metal_box;0; seconds
card (1);0; seconds
OldExtinguisher;0; seconds
HandColliderRight(Clone);0; seconds
Poster;3; seconds
Fridge;8; seconds
Fridge_door;5; seconds
SwitchBoxDoorStatic;4; seconds
Cables;0; seconds
TVLeft;3; seconds
PineapllePrefab (3);3; seconds
SodaCanPrefab;0; seconds
Whisky_Bottle;1; seconds
SandwichPrefab;0; seconds
SpaceVideUp;0; seconds
13917_Pepperoni_v2;0; seconds
frame;1; seconds
TVMessage;0; seconds
PineapllePrefab (5);0; seconds
door;3; seconds
Collider;0; seconds
EndLevelZone;3; seconds
