SpaceVideFront;10; seconds
Floorready;40; seconds
Chair;31; seconds
TVCenter;15; seconds
HeartVisualization;15; seconds
Cables;26; seconds
Fridge;15; seconds
Fridge_door;17; seconds
Walls;22; seconds
Computer;53; seconds
PineapllePrefab 2;5; seconds
HandColliderRight(Clone);6; seconds
TVset4;1; seconds
WallTVs;3; seconds
Metal_box;1; seconds
TVRight;15; seconds
TVLeft;7; seconds
PineapllePrefab;6; seconds
Poster;0; seconds
Whisky_Bottle;2; seconds
SodaCanPrefab;1; seconds
SandwichPrefab;1; seconds
PineapllePrefab 1;2; seconds
SwitchBoxDoorStatic;6; seconds
SF_Door;24; seconds
frame;1; seconds
door;11; seconds
safe;23; seconds
Lock;0; seconds
pokretlo;44; seconds
PizzaSliceprefabStatic;1; seconds
13917_Pepperoni_v2;1; seconds
card (2);0; seconds
ApplePrefab;0; seconds
remote control TV;4; seconds
OldExtinguisher;15; seconds
card;2; seconds
Revolver;1; seconds
plate;4; seconds
Flash Drive USB;0; seconds
Capsule;0; seconds
PizzaSliceprefab;1; seconds
SwitchBoxDoorInteractable;2; seconds
SwitchBoxSlider4;0; seconds
SwitchBoxSlider3;0; seconds
SwitchBoxSlider1;0; seconds
SwitchBoxSlider2;1; seconds
PizzaNotePrefab;0; seconds
