SpaceVideFront;24; seconds
TVLeft;18; seconds
TVCenter;15; seconds
Chair;8; seconds
Floorready;58; seconds
SpaceVideUp;1; seconds
WallTVs;25; seconds
TVRight;24; seconds
Fridge_door;10; seconds
Fridge;21; seconds
Poster;39; seconds
SwitchBoxDoorStatic;1; seconds
PizzaSliceprefab;3; seconds
13917_Pepperoni_v2;0; seconds
safe;27; seconds
door;16; seconds
pokretlo;4; seconds
Walls;24; seconds
PineapllePrefab (4);0; seconds
SF_Door;61; seconds
Computer;7; seconds
Metal_box;2; seconds
TVset4;2; seconds
Cables;0; seconds
Water_Bottle_FBX;0; seconds
ShinRamen;2; seconds
PineapllePrefab (3);5; seconds
frame;2; seconds
Lock (1);0; seconds
HandColliderRight(Clone);5; seconds
SandwichPrefab;1; seconds
Whisky_Bottle;8; seconds
ScrollHint1;2; seconds
SodaCanPrefab;1; seconds
Bottle_Cracked_Half_02;0; seconds
Bottle_Cracked_Half_01;0; seconds
MessagePrefab;3; seconds
SwitchBoxDoorInteractable;3; seconds
remote control TV;14; seconds
OldExtinguisher;0; seconds
ApplePrefab;0; seconds
PineapllePrefab;0; seconds
SwitchBoxSlider2;0; seconds
SwitchBoxSlider1;0; seconds
plate;0; seconds
ScrollHint3;9; seconds
card;2; seconds
key;0; seconds
Revolver;0; seconds
EndLevelZone;0; seconds
