SpaceVideFront ;51; seconds
TVCenter;7; seconds
Floorready;102; seconds
Chair;7; seconds
TVRight;3; seconds
Walls;11; seconds
WallTVs;1; seconds
TVset4;0; seconds
PineapllePrefab (1);1; seconds
Computer;39; seconds
SF_Door;39; seconds
Metal_box;1; seconds
Lock;0; seconds
safe;27; seconds
PizzaSliceprefab;0; seconds
plate;0; seconds
13917_Pepperoni_v2;0; seconds
PineapllePrefab;1; seconds
Cables;1; seconds
Fridge;33; seconds
Fridge_door;5; seconds
DartsColliderDown;0; seconds
TVLeft;1; seconds
card;6; seconds
HandColliderRight(Clone);14; seconds
door;7; seconds
pokretlo;6; seconds
SandwichPrefab;6; seconds
DartsPoint2;0; seconds
PineapllePrefab (2);1; seconds
Whisky_Bottle;4; seconds
ShinRamen;1; seconds
Poster;7; seconds
SwitchBoxDoorInteractable;10; seconds
ScrollHint1;10; seconds
OldExtinguisher;4; seconds
ApplePrefab;1; seconds
ElectricityNote;2; seconds
SodaCanPrefab;1; seconds
SpaceVideUp;2; seconds
frame;0; seconds
ScrollHint2;24; seconds
SwitchBoxSlider1;0; seconds
SwitchBoxSlider2;0; seconds
remote control TV;5; seconds
DartsPoint1;0; seconds
BlankNotePrefab;0; seconds
DartsPoint3;0; seconds
UFO_body7;0; seconds
Revolver (1);1; seconds
ScrollHint5;4; seconds
UFO_body5;0; seconds
EndLevelZone;3; seconds
key;0; seconds
