SpaceVideFront;40; seconds
SpaceVideUp;6; seconds
HeartVisualization;23; seconds
TVLeft;2; seconds
TVCenter;13; seconds
Floorready;6; seconds
Chair;1; seconds
SF_Door;38; seconds
Cables;63; seconds
Fridge;19; seconds
Fridge_door;1; seconds
Poster;6; seconds
PineapllePrefab 1;3; seconds
frame;9; seconds
SwitchBoxDoorStatic;14; seconds
door;67; seconds
WallTVs;22; seconds
Walls;43; seconds
safe;18; seconds
PizzaSliceprefabStatic;0; seconds
pokretlo;4; seconds
Metal_box;1; seconds
Lock;0; seconds
Computer;55; seconds
PineapllePrefab 2;10; seconds
TVset4;1; seconds
TVRight;3; seconds
ScrollHint1;20; seconds
ApplePrefab;2; seconds
ScrollHint2;12; seconds
card;4; seconds
Flash Drive USB;0; seconds
plate;0; seconds
OldExtinguisher;12; seconds
ScrollHint3;22; seconds
card (2);0; seconds
ScrollHint4;3; seconds
ShinRamen;0; seconds
Capsule;0; seconds
Capsule (1);0; seconds
ScrollHint5;0; seconds
PizzaSliceprefab;0; seconds
SwitchBoxDoorInteractable;3; seconds
ScrollHint6;5; seconds
13917_Pepperoni_v2;0; seconds
Whisky_Bottle;0; seconds
SodaCanPrefab;0; seconds
EndLevelZone;4; seconds
