0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.37, 1.96, 16.95);(359.67, 186.76, 358.24)
0,3733;(0.44, 1.97, 16.95);(354.97, 151.63, 3.96)
0,5107;(0.45, 1.98, 16.95);(351.06, 147.01, 4.86)
0,5688;(0.45, 1.98, 16.96);(350.22, 146.04, 5.11)
0,5956;(0.45, 1.98, 16.96);(350.03, 145.81, 5.19)
0,6081;(0.45, 1.98, 16.96);(349.93, 145.69, 5.25)
0,6190;(0.45, 1.98, 16.96);(349.82, 145.57, 5.31)
0,6303;(0.45, 1.98, 16.96);(349.84, 145.57, 5.34)
0,6418;(0.45, 1.98, 16.96);(349.87, 145.62, 5.37)
0,6518;(0.45, 1.98, 16.96);(349.94, 145.66, 5.40)
0,6618;(0.45, 1.98, 16.96);(350.07, 145.78, 5.38)
0,6730;(0.44, 1.98, 16.96);(350.20, 145.88, 5.37)
0,6840;(0.44, 1.97, 16.96);(352.26, 148.41, 4.34)
0,8640;(0.43, 1.97, 16.95);(353.36, 149.54, 3.83)
0,9370;(0.43, 1.97, 16.95);(354.15, 150.24, 3.61)
0,9638;(0.43, 1.97, 16.95);(354.45, 150.50, 3.54)
0,9777;(0.43, 1.97, 16.95);(354.79, 150.76, 3.46)
0,9924;(0.43, 1.97, 16.95);(355.16, 151.03, 3.37)
1,0055;(0.43, 1.96, 16.95);(355.53, 151.31, 3.30)
1,0175;(0.43, 1.96, 16.95);(356.16, 151.80, 3.14)
1,0354;(0.43, 1.96, 16.95);(356.59, 152.17, 3.03)
1,0563;(0.43, 1.96, 16.95);(356.74, 152.31, 3.02)
1,0684;(0.43, 1.96, 16.95);(356.90, 152.42, 3.01)
1,0793;(0.43, 1.96, 16.95);(357.03, 152.51, 3.03)
1,0901;(0.43, 1.96, 16.95);(357.18, 152.60, 3.04)
1,1006;(0.42, 1.96, 16.95);(357.35, 152.69, 3.04)
1,1103;(0.42, 1.96, 16.95);(357.54, 152.78, 3.05)
1,1218;(0.42, 1.96, 16.95);(357.76, 152.86, 3.04)
1,1316;(0.42, 1.96, 16.95);(358.03, 152.95, 3.04)
1,1421;(0.42, 1.96, 16.95);(358.30, 153.01, 3.03)
1,1510;(0.42, 1.96, 16.95);(358.61, 153.08, 3.02)
1,1618;(0.42, 1.96, 16.95);(358.91, 153.14, 3.00)
1,1740;(0.42, 1.96, 16.94);(359.19, 153.22, 2.96)
1,1912;(0.42, 1.95, 16.94);(359.66, 153.36, 2.85)
1,2089;(0.42, 1.95, 16.94);(359.83, 153.43, 2.80)
1,2204;(0.42, 1.95, 16.94);(359.99, 153.49, 2.77)
1,2302;(0.42, 1.95, 16.94);(0.12, 153.57, 2.74)
1,2397;(0.42, 1.95, 16.94);(0.24, 153.62, 2.70)
1,2504;(0.42, 1.95, 16.94);(0.36, 153.68, 2.67)
1,2618;(0.42, 1.95, 16.94);(0.47, 153.75, 2.64)
1,2733;(0.42, 1.95, 16.94);(0.59, 153.81, 2.59)
1,2843;(0.42, 1.95, 16.94);(0.72, 153.87, 2.53)
1,2950;(0.42, 1.95, 16.94);(0.87, 153.97, 2.49)
1,3065;(0.42, 1.95, 16.94);(1.03, 154.07, 2.43)
1,3177;(0.42, 1.95, 16.94);(1.20, 154.21, 2.38)
1,3294;(0.42, 1.95, 16.94);(1.37, 154.35, 2.31)
1,3457;(0.42, 1.95, 16.93);(1.74, 154.67, 2.21)
1,3622;(0.42, 1.95, 16.93);(1.94, 154.85, 2.19)
1,3727;(0.42, 1.95, 16.93);(2.16, 155.04, 2.19)
1,3844;(0.42, 1.95, 16.93);(2.37, 155.24, 2.18)
1,3952;(0.42, 1.95, 16.93);(2.60, 155.42, 2.16)
1,4062;(0.42, 1.95, 16.93);(2.84, 155.62, 2.14)
1,4175;(0.42, 1.95, 16.93);(3.09, 155.80, 2.12)
1,4282;(0.42, 1.95, 16.93);(3.37, 156.00, 2.10)
1,4395;(0.42, 1.94, 16.93);(3.67, 156.19, 2.07)
1,4506;(0.42, 1.94, 16.93);(3.97, 156.40, 2.05)
