0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.22, 1.58, 16.03);(10.88, 175.78, 359.76)
0,3733;(0.28, 1.59, 16.05);(2.43, 165.57, 358.13)
0,4912;(0.29, 1.59, 16.05);(0.87, 164.11, 357.99)
0,5344;(0.30, 1.59, 16.04);(0.58, 163.50, 357.89)
0,5622;(0.30, 1.59, 16.04);(0.61, 163.19, 357.92)
0,5747;(0.30, 1.59, 16.04);(0.68, 163.07, 357.95)
0,5873;(0.31, 1.59, 16.04);(0.77, 162.98, 357.96)
0,6005;(0.31, 1.59, 16.04);(0.93, 162.92, 357.96)
0,6125;(0.31, 1.59, 16.04);(1.13, 162.89, 357.94)
0,6254;(0.31, 1.59, 16.04);(1.31, 162.89, 357.89)
0,6373;(0.31, 1.59, 16.04);(1.53, 162.94, 357.85)
0,6489;(0.35, 1.58, 16.02);(4.89, 163.19, 357.36)
0,8504;(0.36, 1.58, 16.02);(5.77, 161.80, 356.89)
0,9167;(0.36, 1.58, 16.03);(5.92, 161.37, 356.71)
0,9382;(0.37, 1.58, 16.03);(6.00, 161.01, 356.58)
0,9517;(0.37, 1.58, 16.03);(6.06, 160.86, 356.54)
0,9627;(0.37, 1.58, 16.03);(6.11, 160.74, 356.52)
0,9756;(0.37, 1.57, 16.03);(6.19, 160.65, 356.51)
0,9878;(0.37, 1.57, 16.03);(6.29, 160.59, 356.51)
0,9995;(0.37, 1.57, 16.03);(6.39, 160.54, 356.50)
1,0110;(0.37, 1.57, 16.03);(6.54, 160.50, 356.50)
1,0294;(0.38, 1.57, 16.03);(6.71, 160.51, 356.51)
1,0464;(0.38, 1.57, 16.03);(7.18, 160.56, 356.50)
1,0557;(0.38, 1.57, 16.03);(7.50, 160.63, 356.51)
1,0655;(0.38, 1.57, 16.03);(7.83, 160.69, 356.52)
1,0764;(0.38, 1.57, 16.03);(8.20, 160.80, 356.53)
1,0886;(0.38, 1.57, 16.03);(8.55, 160.92, 356.55)
1,1227;(0.38, 1.56, 16.03);(9.59, 161.50, 356.54)
1,1379;(0.38, 1.56, 16.03);(9.93, 161.81, 356.54)
1,1490;(0.38, 1.56, 16.03);(10.22, 162.14, 356.52)
1,1596;(0.38, 1.56, 16.04);(10.49, 162.54, 356.54)
1,1739;(0.38, 1.56, 16.04);(10.70, 162.96, 356.56)
1,1926;(0.38, 1.56, 16.04);(10.97, 164.01, 356.66)
1,2112;(0.38, 1.56, 16.04);(11.13, 165.19, 356.73)
1,2273;(0.38, 1.56, 16.04);(11.17, 165.78, 356.76)
1,2465;(0.38, 1.56, 16.04);(11.28, 167.02, 356.75)
1,2610;(0.38, 1.56, 16.04);(11.32, 167.67, 356.73)
1,2779;(0.37, 1.56, 16.04);(11.36, 168.90, 356.71)
1,2899;(0.37, 1.56, 16.04);(11.34, 169.44, 356.70)
1,3006;(0.37, 1.56, 16.04);(11.34, 169.95, 356.71)
1,3117;(0.37, 1.56, 16.05);(11.32, 170.40, 356.74)
1,3232;(0.37, 1.56, 16.05);(11.32, 170.82, 356.77)
1,3340;(0.37, 1.56, 16.05);(11.31, 171.16, 356.76)
1,3506;(0.37, 1.56, 16.05);(11.33, 171.50, 356.73)
1,3662;(0.37, 1.56, 16.05);(11.35, 172.12, 356.68)
1,3773;(0.37, 1.56, 16.05);(11.35, 172.39, 356.67)
1,3876;(0.37, 1.56, 16.05);(11.37, 172.63, 356.70)
1,3974;(0.37, 1.56, 16.05);(11.37, 172.86, 356.73)
1,4072;(0.36, 1.56, 16.05);(11.38, 173.06, 356.79)
1,4179;(0.36, 1.56, 16.06);(11.39, 173.25, 356.85)
1,4290;(0.36, 1.56, 16.06);(11.40, 173.43, 356.91)
1,4409;(0.36, 1.56, 16.06);(11.40, 173.58, 356.97)
1,4514;(0.36, 1.56, 16.06);(11.39, 173.77, 357.04)
1,4624;(0.36, 1.56, 16.06);(11.36, 173.91, 357.08)
1,4737;(0.36, 1.56, 16.06);(11.31, 174.08, 357.15)
1,4851;(0.36, 1.56, 16.06);(11.27, 174.24, 357.19)
