SpaceVideFront;9; seconds
Floorready;33; seconds
TVCenter;2; seconds
Chair;16; seconds
TVLeft;5; seconds
Fridge_door;17; seconds
Fridge;30; seconds
Poster;10; seconds
frame;1; seconds
SwitchBoxDoorInteractable;5; seconds
remote control TV;0; seconds
HandColliderRight(Clone);6; seconds
SodaCanPrefab;5; seconds
Whisky_Bottle;0; seconds
PineapllePrefab (5);1; seconds
PineapllePrefab (3);7; seconds
SandwichPrefab;1; seconds
Cables;2; seconds
card;0; seconds
TVRight;2; seconds
OldExtinguisher;0; seconds
safe;22; seconds
door;18; seconds
Chess;90; seconds
Walls;4; seconds
PizzaSliceprefab;3; seconds
plate;0; seconds
WallTVs;2; seconds
TVset4;0; seconds
Computer;10; seconds
PineapllePrefab (4);2; seconds
SF_Door;17; seconds
ChessFind1;0; seconds
ChessPieceWhite9;0; seconds
ChessPieceBlack5;0; seconds
pokretlo;2; seconds
ScrollHint1;6; seconds
ApplePrefab;0; seconds
ShinRamen;0; seconds
SodaNote;12; seconds
13917_Pepperoni_v2;0; seconds
ChessPieceBlack7;0; seconds
ChessPieceBlack1;0; seconds
ScrollHint3;9; seconds
SpaceVideUp;1; seconds
ChessPieceWhite10;0; seconds
ScrollHint5;5; seconds
SwitchBoxSlider1;0; seconds
SwitchBoxSlider2;0; seconds
Icon;4; seconds
EndLevelZone;3; seconds
