SpaceVideFront;7; seconds
SpaceVideUp;3; seconds
TVCenter;7; seconds
Chair;4; seconds
TVRight;4; seconds
Chess;28; seconds
Walls;7; seconds
safe;8; seconds
Floorready;23; seconds
door;12; seconds
WallTVs;4; seconds
13917_Pepperoni_v2;0; seconds
ApplePrefab;0; seconds
Fridge_door;7; seconds
Cables;2; seconds
PineapllePrefab (5);4; seconds
card;1; seconds
SF_Door;22; seconds
Computer;15; seconds
PineapllePrefab (4);3; seconds
ChessFind1;0; seconds
TVset4;1; seconds
pokretlo;15; seconds
frame;2; seconds
SwitchBoxDoorInteractable;2; seconds
SwitchBoxSlider1;0; seconds
remote control TV;3; seconds
Poster;11; seconds
Fridge;38; seconds
OldExtinguisher;4; seconds
PizzaSliceprefab;0; seconds
HandColliderRight(Clone);1; seconds
PineapllePrefab (3);1; seconds
SodaCanPrefab;14; seconds
SandwichPrefab;5; seconds
Whisky_Bottle;4; seconds
HandColliderLeft(Clone);0; seconds
ShinRamen;8; seconds
SodaNote;35; seconds
TVLeft;0; seconds
ScrollHint2;20; seconds
ChessPieceWhite6;0; seconds
Icon;0; seconds
SwitchBoxSlider2;0; seconds
secondKey;0; seconds
EndLevelZone;7; seconds
