SpaceVideFront;11; seconds
TVCenter;1; seconds
Floorready;9; seconds
TVRight;5; seconds
WallTVs;6; seconds
Walls;12; seconds
Computer;25; seconds
PineapllePrefab (4);6; seconds
TVset4;2; seconds
PizzaSliceprefab;0; seconds
safe;6; seconds
Chess;24; seconds
door;4; seconds
pokretlo;3; seconds
TVLeft;0; seconds
Chair;0; seconds
Fridge;19; seconds
Fridge_door;5; seconds
Poster;10; seconds
SF_Door;34; seconds
ChessFind1;0; seconds
card;2; seconds
ShinRamen;0; seconds
Cables;5; seconds
PineapllePrefab (3);1; seconds
Whisky_Bottle;0; seconds
13917_Pepperoni_v2;0; seconds
SwitchBoxDoorInteractable;4; seconds
remote control TV;15; seconds
frame;2; seconds
ChessFind2;0; seconds
SodaNote;2; seconds
HandColliderRight(Clone);1; seconds
ScrollHint3;13; seconds
SpaceVideUp;6; seconds
SandwichPrefab;0; seconds
Icon;1; seconds
ScrollHint4;11; seconds
SodaCanPrefab;42; seconds
ChessPieceBlack5;0; seconds
SwitchBoxSlider1;1; seconds
SwitchBoxSlider2;1; seconds
ScrollHint5;4; seconds
EndLevelZone;7; seconds
key;0; seconds
