SpaceVideFront;4; seconds
Chair;9; seconds
ECGVisuzalization;16; seconds
TVCenter;22; seconds
TVRight;12; seconds
Floorready;15; seconds
ApplePrefab;0; seconds
OldExtinguisher;1; seconds
safe;11; seconds
door;11; seconds
13917_Pepperoni_v2;3; seconds
PizzaSliceprefab;2; seconds
Walls;15; seconds
Metal_box;4; seconds
Lock;0; seconds
HandColliderLeft(Clone);3; seconds
BrokenKey1Interactable;0; seconds
card;0; seconds
pokretlo;2; seconds
Computer;69; seconds
PineapllePrefab (4);13; seconds
TVset4;0; seconds
WallTVs;5; seconds
TVLeft;5; seconds
Fridge_door;1; seconds
Fridge;4; seconds
Cables;1; seconds
SF_Door;12; seconds
frame;1; seconds
Poster;2; seconds
PineapllePrefab (3);2; seconds
SodaCanPrefab;0; seconds
SandwichPrefab;2; seconds
Whisky_Bottle;0; seconds
plate;2; seconds
PineapllePrefab (5);1; seconds
SwitchBoxDoorStatic;1; seconds
ShinRamen;1; seconds
ScrollHint1;18; seconds
metalBoxKey;0; seconds
TVMessage;7; seconds
Collider;4; seconds
EndLevelZone;4; seconds
