SpaceVideFront;25; seconds
Floorready;31; seconds
TVRight;7; seconds
safe;9; seconds
door;3; seconds
PizzaSliceprefab;1; seconds
OldExtinguisher;3; seconds
plate;2; seconds
Chair;4; seconds
HandColliderLeft(Clone);5; seconds
Poster;6; seconds
Cables;0; seconds
SF_Door;22; seconds
Fridge_door;2; seconds
card;0; seconds
TVLeft;4; seconds
Fridge;7; seconds
PineapllePrefab (5);2; seconds
Whisky_Bottle;1; seconds
PineapllePrefab (3);1; seconds
ShinRamen;0; seconds
SodaCanPrefab;1; seconds
HandColliderRight(Clone);1; seconds
SandwichPrefab;1; seconds
SwitchBoxDoorStatic;3; seconds
frame;0; seconds
Computer;65; seconds
PineapllePrefab (4);0; seconds
Walls;4; seconds
TVset4;0; seconds
WallTVs;3; seconds
Metal_box;1; seconds
pokretlo;1; seconds
13917_Pepperoni_v2;0; seconds
TVCenter;8; seconds
SpaceVideUp;0; seconds
ScrollHint1;12; seconds
TVMessage;5; seconds
Collider;1; seconds
EndLevelZone;2; seconds
