SpaceVideFront;7; seconds
SpaceVideUp;0; seconds
Cables;0; seconds
Fridge;10; seconds
Fridge_door;6; seconds
TVLeft;6; seconds
Chair;18; seconds
TVCenter;5; seconds
TVRight;18; seconds
PizzaSliceprefab;5; seconds
safe;17; seconds
door;9; seconds
pokretlo;20; seconds
HandColliderRight(Clone);7; seconds
plate;0; seconds
13917_Pepperoni_v2;1; seconds
Walls;9; seconds
Metal_box;14; seconds
WallTVs;35; seconds
TVset4;5; seconds
Computer;82; seconds
PineapllePrefab (4);8; seconds
SF_Door;16; seconds
Poster;6; seconds
PineapllePrefab (5);3; seconds
Whisky_Bottle;1; seconds
SodaCanPrefab;1; seconds
PineapllePrefab (3);5; seconds
SandwichPrefab;1; seconds
ShinRamen;1; seconds
Floorready;10; seconds
card;0; seconds
metalBoxKey;0; seconds
Lock;0; seconds
TVMessage;36; seconds
Collider;4; seconds
ScrollHint3;9; seconds
OldExtinguisher;0; seconds
card (1);0; seconds
SwitchBoxDoorStatic;6; seconds
ScrollHint4;41; seconds
frame;2; seconds
EndLevelZone;9; seconds
