SpaceVideFront;22; seconds
ECGVisuzalization;17; seconds
Fridge_door;8; seconds
Fridge;8; seconds
Cables;1; seconds
Poster;9; seconds
frame;1; seconds
door;12; seconds
SwitchBoxDoorInteractable;8; seconds
SF_Door;25; seconds
PineapllePrefab (3);1; seconds
Whisky_Bottle;0; seconds
TVLeft;4; seconds
TVCenter;1; seconds
Floorready;12; seconds
Chair;4; seconds
TVset4;1; seconds
WallTVs;12; seconds
Walls;4; seconds
Chess;23; seconds
safe;5; seconds
pokretlo;24; seconds
HandColliderRight(Clone);8; seconds
ChessPieceBlack1;0; seconds
PizzaSliceprefab;0; seconds
plate;0; seconds
OldExtinguisher;1; seconds
PineapllePrefab (4);0; seconds
Computer;21; seconds
ChessFind1;0; seconds
13917_Pepperoni_v2;0; seconds
TVRight;2; seconds
SpaceVideUp;8; seconds
remote control TV;1; seconds
SwitchBoxSlider2;0; seconds
SwitchBoxSlider1;0; seconds
ScrollHint1;21; seconds
SodaNote;11; seconds
card (2);0; seconds
Icon;2; seconds
SodaCanPrefab;9; seconds
ScrollHint3;8; seconds
ApplePrefab;0; seconds
PineapllePrefab (5);0; seconds
SandwichPrefab;0; seconds
card;1; seconds
ScrollHint4;18; seconds
key;0; seconds
EndLevelZone;6; seconds
