SpaceVideFront;12; seconds
TVCenter;11; seconds
ECGVisuzalization;3; seconds
SpaceVideUp;2; seconds
Cables;35; seconds
TVLeft;5; seconds
TVRight;12; seconds
Floorready;34; seconds
safe;16; seconds
PizzaSliceprefabStatic;5; seconds
plate;0; seconds
door;7; seconds
pokretlo;22; seconds
HandColliderRight(Clone);3; seconds
13917_Pepperoni_v2;0; seconds
Walls;10; seconds
Chair;3; seconds
remote control TV;3; seconds
Fridge;21; seconds
Fridge_door;10; seconds
SF_Door;33; seconds
Computer;43; seconds
TVset4;1; seconds
WallTVs;6; seconds
PineapllePrefab 1;8; seconds
SodaCanPrefab;2; seconds
SandwichPrefab;1; seconds
Whisky_Bottle;0; seconds
ShinRamen;1; seconds
PineapllePrefab;9; seconds
OldExtinguisher;8; seconds
PineapllePrefab 2;12; seconds
ApplePrefab;0; seconds
SwitchBoxDoorStatic;3; seconds
Poster;2; seconds
Metal_box;0; seconds
ScrollHint1;5; seconds
Capsule;0; seconds
frame;1; seconds
ScrollHint2;13; seconds
Revolver;9; seconds
card;0; seconds
Flash Drive USB;0; seconds
ScrollHint5;5; seconds
PizzaNotePrefab;1; seconds
PizzaSliceprefab;0; seconds
SwitchBoxDoorInteractable;3; seconds
SwitchBoxSlider3;1; seconds
SwitchBoxSlider1;0; seconds
EndLevelZone;2; seconds
