SpaceVideFront;24; seconds
TVCenter;26; seconds
ECGVisuzalization;4; seconds
Floorready;55; seconds
Fridge_door;15; seconds
Fridge;29; seconds
TVLeft;28; seconds
Chair;16; seconds
TVRight;21; seconds
Walls;14; seconds
PizzaSliceprefab;2; seconds
frame;1; seconds
safe;12; seconds
Computer;35; seconds
Metal_box;5; seconds
door;10; seconds
pokretlo;32; seconds
13917_Pepperoni_v2;2; seconds
HandColliderRight(Clone);14; seconds
OldExtinguisher;10; seconds
SF_Door;37; seconds
PineapllePrefab;8; seconds
ShinRamen;6; seconds
SandwichPrefab;6; seconds
SodaCanPrefab;10; seconds
PineapllePrefab (3);6; seconds
Cables;2; seconds
Whisky_Bottle;1; seconds
plate;0; seconds
HandColliderLeft(Clone);4; seconds
PineapllePrefab (4);15; seconds
SwitchBoxDoorStatic;4; seconds
Poster;42; seconds
ApplePrefab;1; seconds
Water_Bottle_FBX;2; seconds
ScrollHint1;20; seconds
Bottle_Cracked_Half_02;0; seconds
Bottle_Cracked_Half_01;1; seconds
MessagePrefab;5; seconds
SwitchBoxDoorInteractable;13; seconds
WallTVs;5; seconds
SwitchBoxSlider1;0; seconds
SwitchBoxSlider2;0; seconds
remote control TV;6; seconds
SpaceVideUp;1; seconds
TVset4;0; seconds
ScrollHint3;8; seconds
Revolver;2; seconds
key;3; seconds
EndLevelZone;4; seconds
