SpaceVideFront ;27; seconds
TVCenter;6; seconds
Chair;6; seconds
Floorready;33; seconds
safe;8; seconds
door;3; seconds
pokretlo;0; seconds
TVRight;2; seconds
WallTVs;2; seconds
Walls;10; seconds
13917_Pepperoni_v2;0; seconds
PizzaSliceprefab;1; seconds
Metal_box;4; seconds
Lock;0; seconds
card;0; seconds
TVset4;0; seconds
Computer;34; seconds
PineapllePrefab (1);4; seconds
SF_Door;24; seconds
frame;0; seconds
Poster;6; seconds
Fridge;22; seconds
Fridge_door;13; seconds
Cables;2; seconds
PineapllePrefab (2);2; seconds
SandwichPrefab;1; seconds
SodaCanPrefab;3; seconds
ShinRamen;0; seconds
SwitchBoxDoorInteractable;5; seconds
SwitchBoxSlider4;1; seconds
OldExtinguisher;0; seconds
DartsPoint1;0; seconds
PineapllePrefab;1; seconds
HandColliderLeft(Clone);0; seconds
Whisky_Bottle;0; seconds
TVLeft;3; seconds
DartsPoint2;0; seconds
remote control TV;0; seconds
BlankNotePrefab (1);1; seconds
ApplePrefab;1; seconds
HandColliderRight(Clone);1; seconds
ScrollHint1;3; seconds
SpaceVideUp;0; seconds
BlankNotePrefab;0; seconds
ScrollHint2;5; seconds
ElectricityNote;0; seconds
SwitchBoxSlider3;0; seconds
card (1);0; seconds
DartsPoint3;0; seconds
UFO_body1;0; seconds
UFO_body13;0; seconds
Revolver (1);1; seconds
UFO_body9;0; seconds
UFO_body7;0; seconds
UFO_body5;0; seconds
UFO_body3;0; seconds
key;0; seconds
EndLevelZone;1; seconds
