SpaceVideFront;42; seconds
ECGVisuzalization;17; seconds
TVCenter;11; seconds
TVRight;7; seconds
Fridge_door;8; seconds
Chair;9; seconds
Cables;1; seconds
Fridge;28; seconds
Poster;7; seconds
SF_Door;32; seconds
Floorready;11; seconds
TVLeft;4; seconds
card;0; seconds
PineapllePrefab (3);2; seconds
PineapllePrefab (5);0; seconds
ShinRamen;0; seconds
door;19; seconds
frame;4; seconds
PineapllePrefab (4);1; seconds
Computer;57; seconds
HandColliderRight(Clone);0; seconds
SodaCanPrefab;0; seconds
ApplePrefab;0; seconds
SwitchBoxDoorStatic;3; seconds
Walls;21; seconds
13917_Pepperoni_v2;0; seconds
PizzaSliceprefab;5; seconds
plate;1; seconds
safe;18; seconds
WallTVs;19; seconds
TVset4;1; seconds
card (1);0; seconds
Whisky_Bottle;2; seconds
HandColliderLeft(Clone);0; seconds
ScrollHint1;14; seconds
pokretlo;0; seconds
ScrollHint2;38; seconds
TVMessage;2; seconds
Metal_box;2; seconds
ScrollHint3;38; seconds
OldExtinguisher;0; seconds
ScrollHint4;18; seconds
Lock;0; seconds
EndLevelZone;5; seconds
