SpaceVideFront;18; seconds
TVCenter;6; seconds
Chair;2; seconds
ECGVisuzalization;6; seconds
Fridge_door;5; seconds
Fridge;10; seconds
Floorready;4; seconds
TVRight;3; seconds
Walls;18; seconds
WallTVs;3; seconds
PineapllePrefab 2;5; seconds
frame;1; seconds
door;24; seconds
SwitchBoxDoorStatic;1; seconds
Cables;20; seconds
TVLeft;2; seconds
SodaCanPrefab;0; seconds
SandwichPrefab;1; seconds
PineapllePrefab 1;10; seconds
ShinRamen;0; seconds
HandColliderRight(Clone);13; seconds
Whisky_Bottle;1; seconds
Poster;1; seconds
SF_Door;5; seconds
Computer;16; seconds
Metal_box;0; seconds
safe;15; seconds
PizzaSliceprefabStatic;1; seconds
13917_Pepperoni_v2;0; seconds
pokretlo;40; seconds
OldExtinguisher;4; seconds
PineapllePrefab;2; seconds
Lock;0; seconds
TVset4;0; seconds
Capsule;0; seconds
ScrollHint1;11; seconds
ScrollHint2;33; seconds
Flash Drive USB;0; seconds
Revolver;1; seconds
card;2; seconds
plate;0; seconds
PizzaSliceprefab;0; seconds
PizzaNotePrefab;3; seconds
remote control TV;2; seconds
SwitchBoxDoorInteractable;2; seconds
SwitchBoxSlider2;0; seconds
SwitchBoxSlider1;0; seconds
SwitchBoxSlider3;1; seconds
EndLevelZone;4; seconds
