SpaceVideFront;58; seconds
TVCenter;6; seconds
Chair;5; seconds
TVRight;3; seconds
WallTVs;13; seconds
Walls;14; seconds
PizzaSliceprefabStatic;3; seconds
13917_Pepperoni_v2;0; seconds
safe;13; seconds
door;40; seconds
pokretlo;29; seconds
Floorready;2; seconds
OldExtinguisher;10; seconds
remote control TV;1; seconds
Computer;42; seconds
PineapllePrefab 2;7; seconds
HandColliderRight(Clone);0; seconds
TVset4;1; seconds
SF_Door;19; seconds
Cables;44; seconds
Poster;1; seconds
PineapllePrefab;5; seconds
Fridge;8; seconds
TVLeft;1; seconds
Fridge_door;3; seconds
ShinRamen;0; seconds
PineapllePrefab 1;2; seconds
frame;2; seconds
SwitchBoxDoorStatic;1; seconds
ApplePrefab;0; seconds
Metal_box;0; seconds
plate;0; seconds
card;2; seconds
Revolver;1; seconds
ScrollHint5;3; seconds
Capsule (1);0; seconds
SodaCanPrefab;0; seconds
PizzaSliceprefab;0; seconds
Whisky_Bottle;0; seconds
SwitchBoxDoorInteractable;0; seconds
EndLevelZone;4; seconds
