SpaceVideFront;2; seconds
TVCenter;5; seconds
Chair;5; seconds
Floorready;29; seconds
TVLeft;5; seconds
Fridge_door;5; seconds
Fridge;8; seconds
PineapllePrefab (5);1; seconds
PineapllePrefab (3);0; seconds
SodaCanPrefab;0; seconds
TVRight;7; seconds
OldExtinguisher;0; seconds
safe;5; seconds
door;5; seconds
Walls;13; seconds
Computer;52; seconds
SF_Door;5; seconds
PineapllePrefab (4);1; seconds
TVset4;1; seconds
WallTVs;4; seconds
PizzaSliceprefab;1; seconds
Metal_box;0; seconds
pokretlo;3; seconds
HandColliderRight(Clone);0; seconds
ShinRamen;0; seconds
HandColliderLeft(Clone);0; seconds
SandwichPrefab;2; seconds
Cables;0; seconds
Poster;3; seconds
SwitchBoxDoorStatic;2; seconds
13917_Pepperoni_v2;0; seconds
card;0; seconds
TVMessage;3; seconds
Collider;1; seconds
BrokenKey1Interactable;0; seconds
frame;1; seconds
plate;1; seconds
EndLevelZone;5; seconds
