SpaceVideFront;46; seconds
TVCenter;3; seconds
Floorready;17; seconds
TVRight;1; seconds
WallTVs;1; seconds
Walls;19; seconds
Chess;78; seconds
PizzaSliceprefab;2; seconds
13917_Pepperoni_v2;0; seconds
safe;3; seconds
plate;0; seconds
Computer;5; seconds
SF_Door;20; seconds
Poster;4; seconds
Chair;4; seconds
card;0; seconds
PineapllePrefab (4);2; seconds
card (2);0; seconds
ChessFind1;0; seconds
HandColliderRight(Clone);2; seconds
TVset4;0; seconds
TVLeft;2; seconds
Cables;0; seconds
Fridge_door;10; seconds
Fridge;39; seconds
SodaCanPrefab;11; seconds
PineapllePrefab (3);4; seconds
ChessFind3;0; seconds
OldExtinguisher;0; seconds
door;2; seconds
SandwichPrefab;3; seconds
PineapllePrefab (5);0; seconds
SwitchBoxDoorInteractable;1; seconds
frame;0; seconds
SpaceVideUp;4; seconds
SodaNote;6; seconds
ShinRamen;0; seconds
ApplePrefab;0; seconds
Icon;3; seconds
pokretlo;0; seconds
ScrollHint4;10; seconds
EndLevelZone;0; seconds
