SpaceVideFront;24; seconds
ECGVisuzalization;28; seconds
TVCenter;43; seconds
Chair;4; seconds
Floorready;12; seconds
TVLeft;14; seconds
TVRight;36; seconds
PizzaSliceprefab;1; seconds
safe;4; seconds
13917_Pepperoni_v2;0; seconds
Walls;19; seconds
door;7; seconds
OldExtinguisher;0; seconds
WallTVs;10; seconds
Computer;51; seconds
card (1);0; seconds
PineapllePrefab (4);1; seconds
HandColliderRight(Clone);0; seconds
SF_Door;8; seconds
SwitchBoxDoorStatic;4; seconds
Poster;3; seconds
Fridge;6; seconds
PineapllePrefab (5);0; seconds
Fridge_door;5; seconds
ShinRamen;0; seconds
PineapllePrefab (3);0; seconds
Cables;0; seconds
Whisky_Bottle;0; seconds
SandwichPrefab;0; seconds
SodaCanPrefab;0; seconds
Metal_box;0; seconds
Collider;1; seconds
frame;2; seconds
TVset4;1; seconds
plate;0; seconds
TVMessage;4; seconds
SpaceVideUp;0; seconds
pokretlo;0; seconds
ScrollHint3;5; seconds
ScrollHint4;11; seconds
EndLevelZone;5; seconds
