0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.31, 1.51, 16.55);(0.45, 190.33, 359.00)
0,3733;(0.32, 1.46, 16.53);(20.00, 177.59, 2.32)
0,5293;(0.32, 1.46, 16.53);(20.81, 179.06, 2.63)
0,6042;(0.32, 1.46, 16.53);(20.95, 179.65, 2.68)
0,6335;(0.32, 1.46, 16.53);(20.95, 179.84, 2.69)
0,6483;(0.32, 1.46, 16.53);(20.97, 179.94, 2.69)
0,6675;(0.32, 1.46, 16.54);(20.70, 181.40, 2.65)
0,8765;(0.31, 1.46, 16.54);(19.95, 181.89, 2.69)
0,9424;(0.31, 1.46, 16.54);(19.56, 182.16, 2.70)
0,9672;(0.31, 1.46, 16.54);(19.14, 182.49, 2.73)
0,9845;(0.31, 1.46, 16.54);(18.92, 182.67, 2.75)
0,9963;(0.31, 1.46, 16.54);(18.68, 182.85, 2.75)
1,0065;(0.31, 1.47, 16.54);(18.42, 183.04, 2.77)
1,0191;(0.31, 1.47, 16.54);(18.16, 183.24, 2.78)
1,0322;(0.31, 1.47, 16.55);(17.59, 183.63, 2.81)
1,0505;(0.31, 1.47, 16.55);(17.32, 183.85, 2.81)
1,0678;(0.31, 1.47, 16.55);(16.78, 184.29, 2.77)
1,0800;(0.30, 1.47, 16.55);(16.52, 184.51, 2.74)
1,0909;(0.30, 1.47, 16.55);(16.28, 184.75, 2.74)
1,1019;(0.30, 1.47, 16.55);(16.03, 184.99, 2.71)
1,1131;(0.30, 1.47, 16.55);(15.79, 185.24, 2.69)
1,1238;(0.30, 1.47, 16.55);(15.53, 185.49, 2.66)
1,1352;(0.30, 1.47, 16.55);(15.27, 185.73, 2.65)
1,1461;(0.30, 1.47, 16.55);(14.99, 185.99, 2.64)
1,1578;(0.30, 1.48, 16.55);(14.67, 186.23, 2.62)
1,1700;(0.29, 1.48, 16.56);(14.34, 186.47, 2.60)
1,1824;(0.29, 1.48, 16.56);(14.00, 186.71, 2.58)
1,3051;(0.27, 1.49, 16.58);(6.60, 190.02, 2.62)
1,3699;(0.26, 1.50, 16.59);(1.80, 191.70, 2.71)
1,4144;(0.26, 1.51, 16.59);(359.93, 192.38, 2.68)
1,4372;(0.26, 1.51, 16.60);(358.90, 192.79, 2.68)
1,4505;(0.25, 1.51, 16.60);(358.52, 192.95, 2.69)
1,5186;(0.24, 1.51, 16.61);(356.91, 194.01, 2.59)
1,5327;(0.24, 1.51, 16.62);(356.84, 194.15, 2.59)
1,5438;(0.24, 1.51, 16.62);(356.82, 194.25, 2.61)
1,5598;(0.23, 1.51, 16.62);(356.69, 194.49, 2.64)
1,5715;(0.23, 1.51, 16.62);(356.75, 194.56, 2.71)
1,5837;(0.23, 1.51, 16.62);(356.83, 194.64, 2.79)
1,5948;(0.23, 1.51, 16.62);(356.90, 194.70, 2.90)
1,6057;(0.23, 1.51, 16.63);(356.95, 194.75, 3.01)
1,6182;(0.22, 1.51, 16.63);(356.96, 194.82, 3.13)
1,6346;(0.22, 1.50, 16.63);(356.96, 194.91, 3.41)
1,6469;(0.22, 1.50, 16.63);(356.96, 194.97, 3.57)
1,6580;(0.22, 1.50, 16.63);(356.91, 195.04, 3.73)
1,6678;(0.21, 1.50, 16.63);(356.88, 195.11, 3.88)
1,6800;(0.21, 1.50, 16.64);(356.82, 195.16, 4.08)
1,6920;(0.21, 1.50, 16.64);(356.78, 195.21, 4.23)
1,7026;(0.21, 1.50, 16.64);(356.73, 195.23, 4.41)
1,7137;(0.21, 1.50, 16.64);(356.67, 195.24, 4.59)
1,7244;(0.20, 1.50, 16.64);(356.60, 195.22, 4.77)
1,7340;(0.20, 1.50, 16.64);(356.52, 195.17, 4.91)
1,7424;(0.20, 1.50, 16.64);(356.43, 195.11, 5.05)
1,7517;(0.20, 1.50, 16.65);(356.35, 195.03, 5.17)
1,7629;(0.20, 1.50, 16.65);(356.28, 194.94, 5.28)
1,7744;(0.19, 1.50, 16.65);(356.18, 194.82, 5.35)
1,7844;(0.19, 1.50, 16.65);(356.09, 194.72, 5.41)
