SpaceVideFront;39; seconds
SpaceVideUp;0; seconds
TVCenter;25; seconds
TVRight;11; seconds
Cables;0; seconds
Poster;1; seconds
Fridge;9; seconds
Chair;4; seconds
Floorready;9; seconds
WallTVs;4; seconds
TVset4;2; seconds
PineapllePrefab (4);8; seconds
Computer;37; seconds
Walls;14; seconds
HandColliderRight(Clone);0; seconds
SF_Door;7; seconds
card (1);0; seconds
safe;3; seconds
Metal_box;0; seconds
Lock;0; seconds
PizzaSliceprefab;0; seconds
BrokenKey1Interactable;0; seconds
TVLeft;8; seconds
TVMessage;2; seconds
Collider;0; seconds
13917_Pepperoni_v2;0; seconds
plate;0; seconds
Fridge_door;3; seconds
SwitchBoxDoorStatic;2; seconds
PineapllePrefab (5);0; seconds
PineapllePrefab (3);1; seconds
ShinRamen;0; seconds
Whisky_Bottle;0; seconds
SandwichPrefab;0; seconds
door;0; seconds
frame;0; seconds
EndLevelZone;1; seconds
