SpaceVideFront;22; seconds
WallTVs;4; seconds
SpaceVideUp;0; seconds
TVCenter;8; seconds
HeartVisualization;2; seconds
Chair;5; seconds
Floorready;121; seconds
TVRight;14; seconds
safe;36; seconds
door;8; seconds
Walls;15; seconds
pokretlo;5; seconds
Metal_box;0; seconds
Lock;0; seconds
Computer;40; seconds
SF_Door;52; seconds
ApplePrefab;0; seconds
remote control TV;1; seconds
Fridge_door;11; seconds
Fridge;15; seconds
PineapllePrefab;9; seconds
Cables;33; seconds
SodaCanPrefab;0; seconds
HandColliderRight(Clone);17; seconds
PineapllePrefab 1;7; seconds
Whisky_Bottle;4; seconds
ShinRamen;0; seconds
SandwichPrefab;2; seconds
Poster;2; seconds
SwitchBoxDoorStatic;5; seconds
frame;1; seconds
plate;0; seconds
PizzaSliceprefabStatic;1; seconds
HandColliderLeft(Clone);0; seconds
OldExtinguisher;19; seconds
TVLeft;5; seconds
ScrollHint1;8; seconds
PineapllePrefab 2;1; seconds
ScrollHint2;9; seconds
Revolver;13; seconds
card;0; seconds
Flash Drive USB;0; seconds
ScrollHint5;13; seconds
13917_Pepperoni_v2;0; seconds
PizzaSliceprefab;0; seconds
PizzaNotePrefab;2; seconds
ScrollHint6;15; seconds
SwitchBoxDoorInteractable;1; seconds
SwitchBoxSlider1;0; seconds
EndLevelZone;3; seconds
