0,0000;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0200;(0.25, -0.56, 15.72);(0.00, 180.00, 0.00)
0,0400;(0.26, 1.58, 16.93);(17.38, 181.93, 355.47)
0,3733;(0.24, 1.66, 16.98);(343.74, 192.02, 351.96)
0,5174;(0.23, 1.66, 16.99);(344.54, 197.17, 352.17)
0,5870;(0.22, 1.66, 16.99);(345.56, 199.26, 352.71)
0,6190;(0.22, 1.66, 16.99);(345.90, 199.71, 352.81)
0,6325;(0.22, 1.66, 16.99);(346.31, 200.06, 352.88)
0,6461;(0.22, 1.66, 16.99);(346.72, 200.37, 353.00)
0,6571;(0.22, 1.63, 16.99);(356.53, 200.75, 354.46)
0,8375;(0.23, 1.62, 16.99);(1.00, 200.09, 354.58)
0,9090;(0.23, 1.61, 16.98);(3.22, 199.18, 355.49)
0,9378;(0.23, 1.61, 16.98);(4.01, 198.93, 355.43)
0,9521;(0.23, 1.61, 16.98);(4.92, 198.73, 355.28)
0,9639;(0.23, 1.60, 16.98);(5.79, 198.41, 355.20)
0,9751;(0.23, 1.60, 16.98);(6.72, 198.03, 355.17)
0,9866;(0.23, 1.60, 16.98);(7.95, 197.56, 355.12)
0,9982;(0.24, 1.59, 16.97);(10.49, 196.56, 354.98)
1,0178;(0.24, 1.58, 16.97);(13.10, 195.57, 354.87)
1,0364;(0.24, 1.58, 16.97);(14.25, 195.15, 354.86)
1,0492;(0.24, 1.58, 16.97);(15.37, 194.77, 354.81)
1,0605;(0.24, 1.57, 16.97);(16.56, 194.41, 354.67)
1,0722;(0.24, 1.57, 16.97);(17.95, 194.04, 354.49)
1,0831;(0.24, 1.56, 16.97);(19.33, 193.68, 354.28)
1,0945;(0.24, 1.56, 16.97);(20.70, 193.28, 354.12)
1,1052;(0.24, 1.56, 16.97);(21.90, 192.89, 354.12)
1,1159;(0.24, 1.55, 16.97);(22.86, 192.57, 354.29)
1,1287;(0.25, 1.55, 16.96);(23.88, 192.20, 354.40)
1,1404;(0.25, 1.55, 16.96);(24.62, 192.00, 354.47)
1,1517;(0.25, 1.54, 16.96);(25.46, 191.74, 354.41)
1,1632;(0.25, 1.54, 16.96);(26.36, 191.45, 354.29)
1,1752;(0.25, 1.54, 16.96);(27.24, 191.08, 354.15)
1,1864;(0.25, 1.53, 16.96);(28.08, 190.72, 354.05)
1,2004;(0.25, 1.53, 16.96);(29.17, 190.06, 353.89)
1,2163;(0.25, 1.53, 16.96);(29.45, 189.78, 353.91)
1,2296;(0.25, 1.53, 16.96);(29.55, 189.57, 353.80)
1,2420;(0.25, 1.53, 16.96);(29.68, 189.32, 353.60)
1,2553;(0.26, 1.53, 16.95);(29.92, 188.69, 353.14)
1,2693;(0.26, 1.53, 16.95);(30.10, 188.43, 353.16)
1,2810;(0.26, 1.53, 16.95);(30.29, 188.31, 353.49)
1,2933;(0.26, 1.53, 16.95);(30.39, 188.29, 353.55)
1,3054;(0.26, 1.53, 16.95);(30.47, 188.34, 353.32)
1,3168;(0.26, 1.53, 16.95);(30.99, 188.02, 352.84)
1,3294;(0.26, 1.53, 16.95);(31.25, 189.41, 353.79)
1,3436;(0.26, 1.53, 16.95);(32.49, 190.40, 353.48)
1,3595;(0.25, 1.53, 16.95);(32.07, 191.39, 353.93)
1,3704;(0.25, 1.53, 16.95);(32.62, 192.04, 354.17)
1,3807;(0.25, 1.53, 16.96);(32.60, 192.75, 354.72)
1,3926;(0.25, 1.53, 16.96);(32.60, 193.49, 355.21)
1,4049;(0.25, 1.53, 16.96);(32.59, 194.21, 355.48)
1,4165;(0.25, 1.53, 16.96);(32.45, 195.07, 355.58)
1,4299;(0.25, 1.53, 16.96);(32.39, 195.88, 355.64)
1,4438;(0.24, 1.53, 16.96);(32.02, 197.43, 355.77)
1,4657;(0.24, 1.53, 16.96);(31.77, 198.18, 355.95)
1,4782;(0.24, 1.53, 16.96);(31.60, 198.91, 356.16)
1,4894;(0.24, 1.53, 16.96);(31.41, 199.68, 356.38)
1,5005;(0.24, 1.53, 16.96);(31.29, 200.45, 356.52)
1,5122;(0.24, 1.53, 16.96);(31.22, 201.20, 356.62)
