SpaceVideFront;21; seconds
SpaceVideUp;0; seconds
HeartVisualization;28; seconds
Fridge_door;12; seconds
TVLeft;13; seconds
TVCenter;14; seconds
safe;18; seconds
PizzaSliceprefabStatic;0; seconds
Metal_box;1; seconds
Walls;35; seconds
Computer;52; seconds
PineapllePrefab 2;5; seconds
TVset4;2; seconds
WallTVs;10; seconds
Floorready;21; seconds
card;1; seconds
13917_Pepperoni_v2;0; seconds
door;26; seconds
TVRight;10; seconds
Chair;8; seconds
Cables;40; seconds
Fridge;10; seconds
ShinRamen;0; seconds
SodaCanPrefab;0; seconds
PineapllePrefab 1;4; seconds
HandColliderRight(Clone);0; seconds
Whisky_Bottle;0; seconds
SandwichPrefab;0; seconds
PineapllePrefab;0; seconds
SF_Door;27; seconds
Poster;2; seconds
SwitchBoxDoorStatic;2; seconds
frame;4; seconds
plate;0; seconds
pokretlo;7; seconds
remote control TV;1; seconds
OldExtinguisher;5; seconds
Revolver;0; seconds
ScrollHint5;3; seconds
Capsule;0; seconds
PizzaSliceprefab;0; seconds
SwitchBoxDoorInteractable;7; seconds
PizzaNotePrefab;0; seconds
SwitchBoxSlider1;0; seconds
EndLevelZone;8; seconds
