SpaceVideFront ;54; seconds
ECGVisuzalization;34; seconds
WallTVs;2; seconds
TVset4;0; seconds
PineapllePrefab (1);7; seconds
Computer;32; seconds
Walls;18; seconds
SF_Door;28; seconds
Cables;2; seconds
Poster;7; seconds
frame;1; seconds
SwitchBoxDoorInteractable;4; seconds
remote control TV;0; seconds
card (1);0; seconds
door;1; seconds
Floorready;31; seconds
Fridge_door;5; seconds
Fridge;15; seconds
PineapllePrefab (2);1; seconds
SodaCanPrefab;0; seconds
DartsPoint1;0; seconds
safe;16; seconds
PizzaSliceprefab;2; seconds
13917_Pepperoni_v2;0; seconds
OldExtinguisher;0; seconds
Chair;3; seconds
TVRight;1; seconds
plate;1; seconds
TVCenter;7; seconds
TVLeft;1; seconds
ScrollHint1;2; seconds
PineapllePrefab;1; seconds
ShinRamen;0; seconds
card;0; seconds
BlankNotePrefab (1);0; seconds
ScrollHint3;2; seconds
SandwichPrefab;0; seconds
ApplePrefab;1; seconds
Metal_box;1; seconds
Lock;0; seconds
UFO_body11;0; seconds
SpaceVideUp;4; seconds
UFO_body9;0; seconds
UFO_body7;0; seconds
UFO_body1;0; seconds
Bullet(Clone);0; seconds
key;0; seconds
HandColliderRight(Clone);0; seconds
Revolver (1);0; seconds
EndLevelZone;5; seconds
