SpaceVideFront ;38; seconds
WallTVs;5; seconds
TVset4;0; seconds
SF_Door;25; seconds
Poster;5; seconds
Cables;7; seconds
SwitchBoxDoorInteractable;5; seconds
remote control TV;1; seconds
HandColliderRight(Clone);1; seconds
Fridge;35; seconds
Fridge_door;12; seconds
PineapllePrefab (2);1; seconds
SodaCanPrefab;3; seconds
DartsPoint1;0; seconds
TVLeft;4; seconds
Walls;23; seconds
safe;2; seconds
card;0; seconds
DartsColliderDown;0; seconds
Floorready;29; seconds
TVRight;2; seconds
TVCenter;4; seconds
ShinRamen;6; seconds
SandwichPrefab;1; seconds
DartsPoint2;0; seconds
Metal_box;1; seconds
13917_Pepperoni_v2;1; seconds
plate;1; seconds
Chair;3; seconds
SwitchBoxSlider1;0; seconds
SwitchBoxSlider2;1; seconds
Lock;0; seconds
Computer;33; seconds
PineapllePrefab (1);1; seconds
PineapllePrefab;5; seconds
Bottle_Cracked_Half_01;1; seconds
Bottle_Cracked_Half_02;0; seconds
ScrollHint3;5; seconds
PizzaSliceprefab;0; seconds
OldExtinguisher;0; seconds
SwitchBoxSlider3;0; seconds
card (1);0; seconds
ScrollHint4;10; seconds
UFO_body7;0; seconds
UFO_body9;0; seconds
UFO_body5;0; seconds
UFO_body3;1; seconds
Revolver (1);0; seconds
key;0; seconds
door;0; seconds
EndLevelZone;1; seconds
frame;0; seconds
